,new_review
13835,맛1 / 양1 / 배달2 / 배달 엄청 빠르고 맛있게 잘먹었습니다.근데 본토맛 시켰는데 화지아오가… ㅎㄷㄷ사진의 두배는 들어있어요~ ㅠ근데 하나도 안맵고 화죠 마니 들었는데 얼얼함도 별루 없고..차라리 화죠유를 넣어주시는게 나을것 같아요~그리고 선택한재료가 제대로 안들어가있어요~선택한건 안들어있고 선택안한거 들어있고..
13836,맛2 / 양2 / 배달2 / 3단계 미친맛이 얼얼해서 좋아요
13837,맛2 / 양2 / 배달2 / 오랜만에 곱창먹었는데 너무맛있었어요!!
13838,맛2 / 양2 / 배달2 / 여기 마라탕이 제일 맛있는것 같아요. 정착합니다 ^^
13839,맛1 / 양1 / 배달2 / 맛있게먹었습니다!!!!
13840,맛2 / 양2 / 배달2 / 항상시켜먹어요 존맛입니다 강추
13841,맛2 / 양2 / 배달2 / 잘먹었습니다. 또 생각나면 시킬게유
13843,맛1 / 양2 / 배달0 / 배달상태 말잇못.. 눅눅해지지말라고 구멍 뚫어주시는것같은데 다 샜어요. 먹기전부터 기분 안좋았어요. 기사님들한테 미리 말씀해주시는게 좋겠네요. 마라탕은 기본맛도 아예 안매워요 마라맛 아예 안나고 싱거워요
13844,맛1 / 양1 / 배달1 / 비조리 마라탕 처음 시켜봤는데 재료도 싱싱하고 맛있었어요
13846,맛2 / 양2 / 배달2 / 양많고 맛있어서 마라탕은 여기서만시켜요
13848,맛2 / 양2 / 배달2 / 맛나긴 하는데 밥 포함이아니네요 ㅋ
13849,맛2 / 양2 / 배달2 / 마라탕 국물 맛있는 곳 찾기 힘들었는데 맛있네요
13850,맛2 / 양2 / 배달2 / 기름이 조금 많지만 배달이 빠르고 맛도 괜찮아요 가성비 굳
13851,맛2 / 양2 / 배달2 / 맛있어요! 부자되세요 ♡
13852,맛2 / 양2 / 배달2 / 몇번 시켜먹었는데 여기가 맛있습니다
13853,맛2 / 양2 / 배달2 / 사진을 찍어놓고 잘못눌렀어요ㅠㅠ 마라탕 오랜만에 먹는데 비조리로 시켜서퇴근후에 맛있게 잘먹었어요 ^^ 또 주문할게요
13854,맛2 / 양2 / 배달2 / 배송 빠르고. 양도많고..  맛잇어요
13855,맛2 / 양2 / 배달2 / 처음 주문했는데 너무 맛있어요!매운걸 잘 못먹어서 가장 안맵게 했는데 한단계 더 매워도 될것같네요 ㅎㅎ앞으로 자주 주문해 먹겠습니당
13856,맛2 / 양2 / 배달2 / 맛있어요!! 근데 리뷰이벤트 고기양을 좀 줄이고 푸주를 좀 더 넣어줬으면 좋겠어요ㅎㅎ
13857,맛2 / 양2 / 배달2 / 잘 먹었는데 푸주가 덜 불려져서 딱딱했습니다
13858,맛2 / 양2 / 배달2 / 가지덮밥이 짱 맛있어요!!!! 사이드로 최고~ 마라탕도 맛있어요
13859,맛2 / 양2 / 배달2 / 상당하네요 잘먹었습니다
13860,맛2 / 양2 / 배달2 / 오늘도잘먹엇습니다 1주일에 1번씩 꼭먹음
13861,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다!! 자주시킬게요! ㅎㅎ
13862,맛1 / 양1 / 배달2 / 마라향이 쎄지 않아서 입문자가 먹기 좋아요단무지같은 기본찬이 안나오는건 조금 아쉽네요
13864,맛2 / 양2 / 배달2 / 맛잇게먹엇어요~ 숙주추가 하는거 깜빡해서 다음에 숙주넣어서 한 번 더 먹으려구여
13865,맛1 / 양0 / 배달2 / 마라탕만 먹다가 마라샹궈는 처음먹어보는데 내가 좋아하는 마라맛은 안나고 짜기만함...ㅠ그리고 이게 2만원이라고???생각할정도로 작고 보잘것없는 구성과 양.... 청경채랑 배추좋아해서 다른 메뉴는 많이 담지도 않았는데 크기보고 진짜 환장ㅋㅋㅋㅋㅋ이건 좀 아니지않나요
13866,"맛1 / 양1 / 배달0 / 맛이가 있는 곳‼️  저번 마라샹궈 미친것처럼 맛있어서 또 시켰는데 맛이 바뀌었더라구요?! 저번보단 단맛이 덜 나,, 배달문제인지 포장문제인진 모르겠지만,, 터져서 소스들이 다 흘려있더라구요; ㅠ"
13867,맛2 / 양2 / 배달2 / 너무 맛있었어요ㅠㅠㅠ양을 더 추가할걸 싶을 정도로요
13868,맛2 / 양2 / 배달2 / 마라탕 오랜만에 맛있게 잘먹었어용!목이버섯을 검은거랑 하얀거랑 구분해서 선택지를 만들어주시면 더 좋을거같아용
13869,맛2 / 양2 / 배달2 / 양 많고 맛있습니다
13870,맛2 / 양1 / 배달2 / 4번쩨시켜먹는집 사진도 필요없어요마라탕 입문하고싶으신분 적극 추천합니다
13871,맛1 / 양1 / 배달1 / 생각보다 기름이 많아서 아쉽네여 재료 추가 돈 안 받는건 좋아요
13872,맛2 / 양1 / 배달2 / 맛있었습니다. 다만 요청사항에 면을 넉넉히 넣어달랬는데 면이 거의 없는건 아쉬웠습니다
13873,맛2 / 양2 / 배달2 / 맛났습니다ㅋㄲ담에 또 먹을게여
13874,맛2 / 양2 / 배달2 / 정말 너무너무 맛있습니다! 앞으로 마라탕은 여기만 시켜야겠습니다
13875,맛2 / 양2 / 배달2 / 잘먹겠습니다 양이 푸짐하게 왔네요 :)
13876,맛1 / 양1 / 배달2 / 사실 맛도 있었고 양도 적당해서 잘 먹고 있었는데 철수세미 조각 같은게 나와서 좀 당황스럽긴 하네요..
13877,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있었어요
13878,맛2 / 양1 / 배달1 / 마라샹궈 너무 맛있어요.다른집 소스보단 제 입맛에 너무너무 잘 맞아요.근데 가격대비 양이 조금 작은듯하여 양에서 별 좀 줄였어요.
13879,맛2 / 양2 / 배달2 / 아이가 좋아하네요! 많이 파세요!!!
13880,맛2 / 양2 / 배달2 / 맛이고 가격도 좋아요
13881,맛2 / 양2 / 배달2 / 오늘도 맛있게 먹었어요!
13882,맛2 / 양2 / 배달2 / 맛있어요!!!! ❤️❤️❤️❤️❤️
13883,맛2 / 양2 / 배달2 / 맛잇네요.다음에 또  주문할게요
13884,맛2 / 양2 / 배달2 / 잘 먹겠습니다
13885,맛2 / 양2 / 배달2 / 진짜 자주시켜먹지만 맨날맛있으면 반칙입니다ㅠ
13886,맛2 / 양2 / 배달2 / 맛있어요 자주 사요！
13888,맛2 / 양2 / 배달2 / 임신을 해서 먹고 싶은 거 꾹꾹 참았는데 도저히 참을 수가 없어서 주문해 먹었어요! 입덧 때문에 밥은 울렁거려 못 먹는데 마라샹궈는 입덧도 초월하네여. 넘 맛있어요!
13889,맛2 / 양1 / 배달2 / 어제 먹고 오늘 또 먹습니다 축도록맛있습니다 마라탕 진짜 안좋아하는데 이집 마라탕은 미쳤습니다  다만 역시나 양이좀 적네요
13890,맛2 / 양2 / 배달2 / 양이 정말많아요 본토맛으로 시켰는데 고추기름이 엄청납니다. 전 조금더 얼얼한 맛이였으면 좋겠어요 맛있게 잘먹었습니다^^
13891,맛2 / 양2 / 배달2 / 마싯서요 양도 많음 추천추천!!!
13892,맛2 / 양2 / 배달2 / 진짜 맛있어요~~~
13893,맛2 / 양2 / 배달2 / 마라샹궈 잘 먹었습니다.
13895,맛1 / 양2 / 배달2 / 2단계 했는데 좀 밍밍하네요. 고추기름보다 소스를 조금 더 넣어주시면 좋을것 같아요ㅎㅎ 다른건 다 좋았습니다! 꿔바로우는 맛있어요
13896,맛2 / 양2 / 배달2 / 왜캐 맛나여..짱이다 진짜 간 적당해서 너무 좋아여ㅜㅜ 약간덜맵긴한데 세상에 간이 적당하다니그라고 재료가 다양해서넘 좋았어여 ㅎㅎ 맛있어요!!
13897,맛2 / 양2 / 배달1 / 지난번에 먹었던게 맛있어서 다시 시켰습니다. 요번마라샹궈도 진짜 맛있습니다. 다만 배달이 아쉬웠네요. 그래도 추천합니다.
13898,맛2 / 양2 / 배달2 / 첫주문인데 기대이상이네요양도 딱 적당해서 한번만 먹고 끝낼수잇는 양이라 좋아요 ~
13899,맛2 / 양1 / 배달2 / 원래 마라탕 안좋아하는데 여기꺼는 그냥다른음식같음 긴말 필요없음  * 맛 있 음 양은좀 아쉬움
13900,맛2 / 양2 / 배달2 / 앞으로 여기서만 시켜머거야징
13902,맛2 / 양1 / 배달2 / 당명 양이 많이 적지만 고기가 다양하고 다른 부가적인게 많았어요~!
13903,맛2 / 양2 / 배달2 / 맛있어요!! 배달도 엄청빠르구요마라탕조아하는데 여기는 단골로 찜하고 싶으네요ㅠㅠ2명이서 먹었어여 배부릅니다~!!
13905,맛2 / 양2 / 배달2 / 비오면 더 생각 나서 시꼈습니다^^*
13906,맛2 / 양2 / 배달2 / 일요일아침에 아주잘먹었습니다 ^^ 참맛있네요
13907,맛2 / 양1 / 배달1 / 마라샹궈 너무 땡겨서 시켰는데 맛있고 혼자먹기 좋은 것 같아요!
13908,맛2 / 양2 / 배달2 / 집앞 마라탕집이 문을 닫아 처음으로 배달로 주문했는데 배달도 빠르고 맛도 제가 원하는 맛이였어요 소주 안먹으려다 결국 소주까지 따버렸습니다..내일 회사 어떻게 갈지는 내일의 저에게 맡기려구요
13909,맛2 / 양2 / 배달1 / 너무 맛있게 잘 먹었어요. 맵지않아서 딱 좋았습니다.
13911,맛2 / 양2 / 배달2 / 맛있어요 잘먹었어요다
13912,맛1 / 양1 / 배달2 / 재료선택하는게 있는데 정말 선택한거 1개씩만 넣으신듯 10개선택가능이어서 7개선택해서 10개양만큼 주실줄 알았는데 7개 딱 선택한것만 주신듯.. 10개 다선택하세요 볶음밥은 묘하게 별로에요 샹궈가 강하니까 담백하게 같이 먹으려했는데 특유 향이 베어있어서 둘의 조합이 별로였어요
13914,맛2 / 양2 / 배달2 / 먹어본 샹궈중 제일 맛있어요
13915,맛2 / 양2 / 배달2 / 식감도 좋고 진짜 맛있었어요!! 또 주문할게요~~
13916,맛1 / 양2 / 배달2 / 마라탕을 좋아해서 한번 본토맛을 시켜봤는데 ㅜ-ㅜ살짝 힘든감이 있네요...ㅎㅎㅎ 다음엔 그냥 매운맛으로 시켜야겠습니다양도 풍부하고 맛있었어요 특히 마라샹궈!
13917,맛2 / 양1 / 배달2 / 마라샹궈잘먹었습니다.
13918,"맛2 / 양2 / 배달2 / 요청한 넙쩍당면,푸주,분모자 한가대도 안왔어요.. 양넉넉히 먹으려고 600그람 추가한것인데..재료가 부실하게 왔습니다"
13919,맛2 / 양2 / 배달2 / 자주먹어용 맛잇어용
13920,맛2 / 양1 / 배달2 / 맛은 이 근처 마라샹궈중에는 ㄱㅊ은거같아요 근데 양 적고 입 짧은 제가 한끼에 다먹었어요! 저는 만족이지만 참고하세요~~
13921,맛2 / 양2 / 배달2 / 첨 시켜보는데 맛있네요
13922,맛2 / 양1 / 배달2 / 마라샹궈 먹고싶을 때는 왕홍!! 이에요
13923,맛1 / 양1 / 배달2 / 아... 소고기 시켰는데 ......양고기 못먹는데 양고기 잡내가 엄청 나요 섞여들어온걸까요...국물 맛도 시킬때마다 다르고.....
13924,맛2 / 양2 / 배달2 / 양도 많고 종류도 많아서 먹는 재미가 있었습니다ㅎㅎ맛도 좋아서 중국맥주랑 먹으니 찰떡이네요^^
13926,맛2 / 양2 / 배달2 / 여기서 처음시켜먹었는데 배달 빨리오고 양도 많고 맛있어요!!
13927,"맛2 / 양2 / 배달2 / 맛있게 먹었어요~배달 사고가 있었지만, 빗길에 다치신 게 아니길 바랍니다.의견: 맛 단계가 조금 더 구체적이면 좋을 것 같아요~ 신라면 맵기인 줄 알 았는데, 김치라면보다 덜 맵네요!"
13928,맛2 / 양2 / 배달2 / 고기랑 완자 양도 많고 너무 맛있어요!! 진짜 최고👍👍
13929,맛2 / 양2 / 배달2 / 마라탕은 맛있어요 근데 1단계 매운맛은 진짜 거~의 안매우니까 저같은 맵찔이 아니면 매운맛으로 드세요튀김꽃빵은 연유찍어 먹으니 살짝 크리스피크림 오리지날 맛이였어요 마라탕 다먹고 바로 먹으면 느끼하니까 아껴두고 나중에 후식으로 먹는게 좋을거같아요
13930,맛2 / 양2 / 배달2 / 항상 맛이게 먹어써요.
13931,맛2 / 양2 / 배달2 / 마라탕은 여기서만 시켜요!
13932,맛2 / 양2 / 배달2 / 매주 생각나서 시켜먹어요ㅠㅠ
13933,"맛2 / 양1 / 배달1 / 잘 먹는 재료로만 선택할 수 있어서 좋아요.맵기 정도도 딱 좋아서 맛있었어뇨.지삼선이나 샹궈 양이 좀 적어서 아쉬웠고, 배달이 다른 곳 들렀다 오더라구요. 음식이 좀 식어 있었어요."
13935,맛2 / 양2 / 배달2 / 맛있어요 양도많구요ㅎㅎ
13936,맛2 / 양2 / 배달2 / 매번 맛있게 잘 먹고있습니다
13938,맛2 / 양1 / 배달2 / 새롭게 시켰는데 땅콩이 아쉽게 잘 안풀려서 마지막 먹을때 알앗어요 ㅠㅠ 고소함 아쉽대체적으로 맛잇어용:)
13939,"맛2 / 양2 / 배달2 / 자주 시켜먹는 집이고 맛도 있고 양도 많습니다.다만, 위생은 좀 신경써주셨으면 좋겠습니다.조리하시는분이 위생모를 안쓰시고 조리하시는 것 같네요.. 다음부턴 머리카락 안나오게 신경써주세요."
13940,맛2 / 양2 / 배달2 / 맛있어요 국물이 건더기양에 비해 너무 많이 주셔요ㅠㅠ 버리기 너무 아까웠네여..
13943,맛2 / 양2 / 배달2 / 마라탕도 맛있고 꿔바로우도 너무 두껍지도 않아서 존맛이에요~^_^
13944,맛2 / 양2 / 배달2 / 저번에 시킨 2단계가 매워서 1단계로 시켰는데 너모 맛있어융! 다음에도 또 시킬게융!
13945,맛2 / 양1 / 배달2 / 맛있네요 잘먹었습니다
13946,맛2 / 양2 / 배달2 / 이번에도 시켰습니다
13947,맛1 / 양1 / 배달1 / 첨시켜 먹었는데 앞으로 이집만 이용 하게씁니다 ㅎ
13948,맛1 / 양1 / 배달1 / 너무 맛있어요 마라탕도 먹어봤는데 간도 딱이에요
13950,맛2 / 양2 / 배달2 / 언제나 잘 먹고 있습니다^^
13951,"맛2 / 양2 / 배달2 / 아이들이 마라탕 먹고싶어해서 주문했는데 익스프레스라 빨리도착했고,  아주맛있다고 하네요^^"
13952,맛2 / 양2 / 배달2 / 와 맛도 있는데 양도 엄청 많네요 맛있게 잘먹었습니다!
13953,맛2 / 양2 / 배달2 / 저번에 먹어보고 너무 맛있어서 또 시킵니다
13954,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요~~
13955,맛2 / 양2 / 배달2 / 마라탕 생각나면 주문하곤 해요
13956,맛2 / 양2 / 배달2 / 맛있어요~~잘 막었습니다
13957,맛2 / 양2 / 배달2 / 첨주문해봐서 먹어봤습니다. 이런맛이 마라샹궈군요! 넘 맛있게 잘먹었습니다!^^
13958,맛2 / 양2 / 배달2 / 맛있어요 꿔바로우 존맛
13960,맛2 / 양2 / 배달2 / 맛있었습니다 다음에또시킬게요
13961,맛2 / 양2 / 배달2 / 야채가 거의 없어서 좀 아쉽긴 했는데 다른것들은 다 완창 주셔서 너무 잘 먹었습니당 무슨 생각으로 젤 매운맛으로 시켰는지는 모르겠지만 물도 1.5L 같이 마셔서 배 터질뻔 했네요
13962,맛2 / 양2 / 배달2 / 2차 술안주로 주문했는데도 맛있게 먹었습니다
13963,맛1 / 양1 / 배달0 / 몇 번 시켜먹었는데 오늘은 도착 예정 시간 지나서도 조리중 뜨더라고요 십분 늦은 익스프레스라 아쉬웠어요 맛은 있어요
13964,맛2 / 양2 / 배달2 / 처음으로 시켜서 먹었는데 배달도 빠르고 너무 맛있네요 ^^
13965,맛2 / 양2 / 배달2 / 너무맛있터용용영용용
13967,맛2 / 양2 / 배달2 / 배달은 식기 전에 와수 만족했고 포장을 잘 해주셔서 좋았음꽃빵도 식기전에 왔던만큼 재주문 ㅆㄱㄴ
13968,맛1 / 양2 / 배달2 / 엄청 빨리 왔어요 30분만에! 양도 많고 좋았는데맛을 제가 1단계로 해서 약간 밍밍 해서 한개 뺍니다아아매운거 좋아하면 2단계는 드셔야할듯!!그래도 맛있었어요 ㅎㅎ
13969,맛2 / 양1 / 배달2 / 매운거 잘 못먹는데 딱 알맞아서 좋았어요! 맛있게 먹겠습니다~
13970,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니당~
13971,맛2 / 양2 / 배달2 / 맛있어요 ! 푸짐하게 많이 들어있고 맛도 좋아요 ☺️
13972,맛2 / 양2 / 배달2 / 항상 맛있네요 추천
13973,맛2 / 양2 / 배달2 / #식후감샹궈는 나의 친구
13974,맛2 / 양2 / 배달2 / 양이 푸짐하고 국물도 시원하고 너무 맛있네요~또 주문할게요~
13975,맛2 / 양2 / 배달2 / 지금까지 제가 먹어봤던 꿔바로우 중에 제일 맛있음
13976,맛2 / 양2 / 배달2 / 음... 우선 리뷰 이벤트 참여한다고 했으니 평점은 5점으로 남길게요 후기가 너무 좋아서 기대하고 시켰는데 태어나서 먹어본 모든 마라샹궈중 가장 기대에 못미쳤어요너무 짜서 물을 반 이상 부어 먹었구요.. 누가 남긴 음식처럼 당면과 떡은 전부 팅팅 불고 양념에 쩔어 있었습니다 솔직히 배달음식 받고 기분 나빴던 적은 없었는데 오늘은 기분이 너무 불쾌해서요 전 다시 이 가게 이용할 일은 없을 것 같습니다 공익 목적을 위해 사실 그대로 후기 남깁니다
13977,맛2 / 양2 / 배달2 / 맛도 배달하신분도 너무 훌륭해요!!
13978,맛2 / 양2 / 배달2 / 비오는데도 빨리 배달해 주셔서 잘 먹었습니다^^계속 생각나는 맛입니다^^
13979,맛2 / 양2 / 배달2 / 생각보다 안매워서 맛있게 먹었습니다.금방 가게에서 나온듯이 뜨거운 음식을 먹을수 있어서 너무 행복했어요. 감사합니다.
13980,맛2 / 양2 / 배달2 / 추천합니다 자주 시켜요
13981,맛2 / 양2 / 배달2 / 일과 마지막에 완벽한 저녁
13982,맛2 / 양2 / 배달2 / 푸짐하게 요청사항까지 들어주셔서 감사합니다 재구매 재구매입니다
13983,맛2 / 양2 / 배달2 / 처음먹었는데 너무 맛있고 너무배부르네요ㅠ잘먹었어요! 번창하세요
13984,맛2 / 양2 / 배달2 / 맛있고 양많고 배송빠르고 너무너무 만족스러워요 !!마라 생각날때마다 올게용 🥰🥰
13985,맛2 / 양2 / 배달2 / 아이가 정말 좋아하네요. 콕 찝어 왕홍에서 시켜달라고하네요. 많이파세요.
13986,맛2 / 양2 / 배달2 / 오늘은 약간 매운맛으로 시켰는데 괜찮았어요 마라 초심자 분들 드시기에도 좋을 것 같아요:) 꿔바로우 사이드로 굿
13987,맛2 / 양2 / 배달2 / 양도 많고 주문내역도 잘 들어주셔서 즐거운 식사가 되었습니다. 감사합니다.
13988,맛2 / 양2 / 배달2 / 맛있습니다!! 마라탕집 추천!
13989,맛2 / 양2 / 배달2 / 재료가적어아쉬웠지만 볶음밥이랑 국물도 맛있어요 만족합니다
13990,맛1 / 양2 / 배달2 / 늘 좋아하는 집이에요
13991,맛2 / 양2 / 배달2 / 항상 맛있어요 마라탕은 여기만 시켜 먹습니다
13992,맛2 / 양2 / 배달2 / 맛있어요 국물 좋아요
13993,맛2 / 양2 / 배달2 / 마라샹궈는 처음 먹어보는데 맛있어요
13995,맛1 / 양1 / 배달1 / 자주 시켜먹는데 맛있어요
13996,맛2 / 양2 / 배달2 / 한번 시켜보고 빠져서 계속 시키고있어요 ㅎㅎ너무 맛있어요
13997,맛2 / 양2 / 배달2 / 정말 맛있어요!! 양이 적나 했는데 안에 아주 깊게 많이 들어있답니다 ㅎㅎㅎ 또 시켜먹을개요!!
13998,맛2 / 양2 / 배달2 / 양이 많고 맛있어요~~
13999,맛2 / 양2 / 배달2 / 간만에 마라샹궈 먹고 싶어서 주문했어요. 맛있게 잘먹었습니다~
14000,맛2 / 양2 / 배달2 / 양 많아요1단계도 얼큰해요
14001,맛2 / 양2 / 배달2 / 맛있어요!!!!!!! 또 먹고싶어지는 맛!!! 배달도 빨랐습니다
14002,맛2 / 양2 / 배달2 / 저번주 시키고 오늘 또 시켰어요 넘 맛있어요 ^^
14003,맛2 / 양1 / 배달2 / 샹궈 맛잇어요 배달도 빠르고 유툐는 아직 못먹어 봤어요.
14004,맛2 / 양2 / 배달2 / 맛있어요. 자주 주문할께요!
14006,맛2 / 양2 / 배달2 / 지금까지 먹었던 마라샹궈 중에 선택지도 많고 양도 많이 줘요:) 간이 쎄지 않아서 편하게 먹기 좋았어요
14007,맛2 / 양2 / 배달2 / 와 1인분인데 양이 진짜 많아요!!!! 넘 맛있게 잘먹었습니다!!
14008,맛2 / 양2 / 배달2 / 맛있어요 밥한공기 뚝딱했어요!!
14009,"맛2 / 양2 / 배달2 / 늘 너무 맛있어요~오늘은,수제비가 빠졌어요ㅜㅜ 다른재료들을 풍성히 넣어주셔서 그래도 맛있게 먹었습니다^^ 다음엔 꼭 부탁드려요!"
14010,맛2 / 양2 / 배달2 / 마라탕은 역쉬 왕홍 제일 맛있어요👍👍
14011,맛2 / 양2 / 배달2 / 오랜만에 시켰는데 역시 맛ㅇㅆ습ㄴ니다!
14014,맛2 / 양2 / 배달2 / 양도 푸짐하고 맛있어요 배송도 빠르고~ 자주 시켜 먹을거 같아요 !
14015,맛2 / 양2 / 배달2 / 맛있어요~~ 다음에 또 먹고 싶어요~~
14016,맛2 / 양2 / 배달2 / 맛있어요 추천합니다
14018,맛2 / 양2 / 배달2 / 개마싯슴미다 잘 먹었습니다 공기밥 양도 많아요
14019,맛2 / 양2 / 배달2 / 너무 맛있었습니다 어제 먹으면서도 아 내일 또 시켜야지 하다가오늘 되서... 정신 차리고 자제 하고 있어요맛있게 잘 먹었습니다
14020,맛2 / 양2 / 배달2 / 잘먹었습니다.배달도빠르고
14021,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다!! 완전 배부르고 맵찔이도 잘 먹을 수 있는 맵기여서 좋았어요%~~
14022,맛2 / 양2 / 배달2 / 매번 맛있게 너무 잘 먹고있어요!!!
14023,맛1 / 양1 / 배달1 / 배달이 꼬여서 많이 난감했지만 가게 사장님께서 대응을 잘 해주셨습니다 . 복받으세요 맛과 양은 최고입니다. 꽈바로우 짱짱맨!!
14024,맛2 / 양2 / 배달2 / 재구매 했습니다. 맛있어요
14025,맛2 / 양2 / 배달2 / 두명이서 먹기에 양도 딱좋고 맛있었어요♡♡
14026,맛2 / 양2 / 배달2 / 너무 맛있어요~ ^^
14027,맛2 / 양1 / 배달2 / 맛있게 잘먹었어요!
14028,맛2 / 양2 / 배달2 / 자주 시켜 먹어서 맛있었습니다하지만 소스를 시켰는데 없어서 좀 아쉬웠어요그래도 다시 시켜 먹을 만큼 맛있습니다.
14030,맛2 / 양2 / 배달2 / 맛있어요 배달도 괜찮았어요
14031,맛2 / 양2 / 배달2 / 맛있습니다 아주좋아요
14032,맛2 / 양2 / 배달2 / 넘모 맛있어버리공~~
14033,맛2 / 양2 / 배달2 / 배달도 빠르고 맛도 완전 맛있어요^^
14034,맛2 / 양2 / 배달2 / 양도 적당하고 재료도 다양해서 맛있습니다!
14035,맛2 / 양2 / 배달2 / 맛있네요 다음엔 한 단계 업해서 매운 맛으로 또 시켜 먹을게요
14036,맛2 / 양2 / 배달2 / 옥수수면 넉넉히 주셔서 감사합니당
14037,맛2 / 양1 / 배달2 / 배달이 가게에서 먹는 것보단 양이 좀 적은 느낌이지만 육수가 진해서 맛있고 2단계도 많이 매운 느낌은 아니네요 ㅎㅎ 담에 또 이용할게요
14038,맛1 / 양2 / 배달2 / 다 먹어서 사진을 깜박했어요. 근데 마라탕이 평소보다 좀 밍밍한 느낌이었어요. 다음엔 더 맛있게 부탁드려용
14039,맛2 / 양2 / 배달2 / 먹다가 찍어서 양이 적어 보이네용ㅎㅎㄹ얼얼한 맛 좋아해서 마유 추가해서 먹었는데 진짜 맛있어요!!마라 유목민 정착할게요ㅎㅎㅎ 체고체고~~다음엔 3단계로 먹을게용ㅎㅎ
14040,맛2 / 양2 / 배달2 / 존맛입니다 1주일에 한번필수
14041,맛2 / 양2 / 배달2 / 처음 시켜봤는데 단골될것 같아요 나중에 새로운 재료도 추가해볼께요~~^^
14042,맛2 / 양2 / 배달2 / 항상 맛있게 잘먹었습니다 ㅎㅎ
14043,맛2 / 양1 / 배달2 / 죽을만큼 맛있어요 먹고 죽어바리고싶어요 ㅜ ㅜ
14044,맛2 / 양2 / 배달2 / 양도 많고 너무 맛있어요!!
14045,맛2 / 양2 / 배달2 / 맛있어요. 양도 많아서 배불러요 배달도 제시간에 잘 맞춰서 왔습니다!
14046,맛2 / 양2 / 배달2 / 맛있었어요~~~♥ 보통 원형용기보다 직사각형용기라 양이적어보이는데 전혀그렇지않아요 냄비에 집에남아있는 차돌박이 더넣어끓였는데 아주 푸짐하네요 잘먹었습니다^^!♥
14047,맛2 / 양1 / 배달1 / 양도 많고 국물이 적당히매운게 정말 맛있습니당!! 강추해요! 마라탕이 땡길 때 종종시켜먹을게요!
14048,맛2 / 양2 / 배달2 / 항상 잘먹는데 요즘 너무 비싸졌네요 ㅠㅠ... 자주 시켰는데 이제 한달에 한번 시켜요
14049,맛2 / 양2 / 배달2 / 굿입니다. 빠른 배달 맛 정성 다 만족
14050,맛2 / 양2 / 배달2 / 재료퀄이 좋아서 아주 만족스러운 한끼했어요~~ 담에 또시켜먹을게옹
14051,맛2 / 양2 / 배달2 / 맛있어요ㅠㅠ근데 왕홍 마라탕은 붐비는 시간 대에는주문이 잘 안 되는 점이 아쉽ㅠ
14052,맛2 / 양2 / 배달2 / 배송도 빠르고 맛있어요
14053,맛2 / 양2 / 배달2 / 잘먹었습니다~~^^
14054,"맛2 / 양2 / 배달2 / 짱 맛있어요!!1단계로 주문했는데, 생각보다 맵지 않아서 좀 아쉬웠어요ㅜㅜ 다음에는 2단계로 주문하려구요! 그리고 생각보다 양이 많아서 놀랐어요 너무 좋았엉용ㅎㅎ고기도 무료 추가였는데 양도 많아서 너무너무 감사했어요! 사진에 국물이 많아서 잘 안 보이지만 밑에 많이 깔려있어요!!다음에도 주문할게용!!"
14055,맛2 / 양2 / 배달2 / 맛나요 맛나요 맛나요최고에요 ㅎㅎ
14056,맛2 / 양2 / 배달2 / 마라샹궈 간도 적당하고 맛있어요! 꿔바로우도 진짜 최고입니다!! 비 오는 날에도 빠르게 왔어요!
14057,맛2 / 양2 / 배달2 / 마라탕 진짜 좋아하는데 너무 맛있어요! ㅜㅜ
14058,맛1 / 양1 / 배달1 / 맛있지만 2단계 매운맛했는데 넘 안매워요 ㅜ
14059,맛2 / 양2 / 배달2 / 이번에도 맛있게 잘 먹었습니다!!
14060,맛1 / 양0 / 배달2 / 양이 좀 작은ㅇ거아닌가요.......ㅎ
14061,맛2 / 양2 / 배달2 / 일주일동안 무려 세번시켜먹었습니다..!ㅋㅋㅋ죽을만큼 맛있어요 감사해요 ㅠㅠ
14062,맛2 / 양2 / 배달2 / 뭔가 마라탕도 샹궈도 양이 줄어든 느낌..이지만 무게로 하니까 그대로인거겠죠?ㅜㅜㅜㅜ 탕은 1단계로 먹는데 샹궈는 2단계가 딱 맛있어요!
14063,맛2 / 양2 / 배달2 / 깔끔하고 좋네요. 배달도 금방 왔구 종합적으로 지금까지 먹었던 마라탕 가게중에 만족도는 제일 높습니다
14064,맛2 / 양2 / 배달2 / 진짜 여기 맛있어요. 다른데보다 더더 맛있어요 ☆☆☆☆☆
14065,맛2 / 양2 / 배달2 / 진짜 맛있어서 2일연속 시켜먹었습니다.!!단점은 너무 뜨거운 상태로 용기에 담다보니 용기가 다 녹아서 세워지지가 않습니다. 더 단단한 용기 쓰면 좋겠습니다
14067,맛2 / 양2 / 배달2 / 아고...사진 찍는 걸 깜빡했네요ㅠㅠ전부터 꾸준히 시키던 곳이에요 양도 많고 1단계는 부담스럽지 않은 매운맛이라 항상 잘 먹고 있습니다또 시킬게요
