,new_review
13669,맛2 / 양2 / 배달2 / 배달 빠르고 맛있게 먹었어요
13670,맛2 / 양2 / 배달2 / 양완전많아용~~👍 굿굿
13671,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었습니다 :)
13672,맛2 / 양2 / 배달2 / 맛있게 먹고 있습니다~^^ 감사합니다.
13673,맛1 / 양2 / 배달2 / 기름맛이 좀 많이나지만 ! 그래둥 맛잇겟 잘 먹엇습니다!!배달도 예상보다 빨랏어요!!
13674,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 담엔 간장으로 먹어볼래요
13675,맛2 / 양2 / 배달2 / 파채가 신선하고 많아서 좋았어요 그리고 가려서 안보이지만 반반시키길 잘했...ㅜ 둘다 각자 너무 맛있었고 또 시킬께요! 배달도 빠르고 파채소스에 후라이드 찍어 먹어보니 의외로 존맛!
13676,맛2 / 양2 / 배달2 / 몇번째 시켜먹지만 양 많고 맛있어요
13677,맛2 / 양2 / 배달2 / 양도 많구!! 정말 맛나용!! 역시 미쳐버렸다 그래서 미쳐버린피닭인가 다음에 또 시켜먹을게요 굿
13678,맛2 / 양2 / 배달2 / 맛있게잘먹었습니다! ^  ^
13680,맛2 / 양2 / 배달2 / 잘먹었습니다~ 음료 서비스 감사합니다~
13681,맛2 / 양2 / 배달2 / 다른 종류도 맛있지만 결국 돌고 돌아 양념 반 후라이드 반이네요. 파는 정말 싱싱하고 치킨은 바삭해서 잘어울려요
13682,맛2 / 양2 / 배달2 / 양많고 여전히 맛있습니다
13684,맛2 / 양2 / 배달2 / 맛있게 오랜만에 잘먹었어용~~ 요기요에서 시키면 배달이 넘 늦는거같아용ㅠㅠ 다식어서 먹었네용 그래도 맛나게 먹었습니돵
13685,맛2 / 양2 / 배달1 / 맛있어요. 푸짐합니다
13687,맛2 / 양2 / 배달2 / 오늘은 더 바삭하고!양념소스가 딱 맛있었어요! 케챱맛이 덜나규~!
13688,맛2 / 양2 / 배달2 / 딱 좋았습니다맛도 딱좋았고 배달도 딱 좋았습니다
13690,맛2 / 양2 / 배달2 / 파닭은 미처버린파닭!
13691,맛2 / 양2 / 배달2 / 대학생때 먹던 게 생각나서 시켰는데 ㅎㅎㅎㅎ 오랜만에 너무 맛있게 먹었어요양도 많고최고예요
13692,맛2 / 양2 / 배달2 / 진짜 오랜만에 먹는 미파였는데 너무 너무 맛있게 잘 먹었어요 최곱니다!!
13693,맛2 / 양2 / 배달2 / 가성비좋고 맛도 있었어요~
13694,맛2 / 양2 / 배달2 / Wkf잘먹고가요오오오오야
13695,"맛2 / 양2 / 배달2 / 배달빠르고,맛또한 매우 굳입니다그동안 파닭은 먹지를않았는데요,이번에 그마음이조금은달라졌네요이래서 파닭을먹는구나생각이들어요~주는 후라이드지만,간간히 파닭도 먹겠습니다~잘먹겠습니다~"
13696,맛2 / 양2 / 배달2 / 두번째 시켜 먹는데 파닭은 진짜 언제나 맛있어요 ㅠㅠ 더 자주 먹을게요!!
13697,맛2 / 양2 / 배달2 / 치킨 진짜 맛있어요!
13698,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요 감사합니다 !!
13699,맛2 / 양2 / 배달2 / 축구보면서 맛있게 먹었어요~
13700,맛2 / 양2 / 배달2 / 존맛탱이에요👍🏻👍🏻👍🏻👍🏻👍🏻
13701,맛1 / 양2 / 배달2 / 마늘은 양념이 부족한거같아용ㅎㅎ
13702,맛2 / 양2 / 배달1 / 저는 양념과 크림을 선택했는데 아무리찾아봐도 크림소스는 안보이더라구요 기본 후라이드가왔습니다. 가격차이는 있지만 번거로움에 그냥 먹었습니다.  다음엔 신경좀 써주세요
13703,맛2 / 양1 / 배달1 / 맛있네요 튀김옷이 빠삭하구해서 과자먹는거같구 너무좋습니다~ 담에는 다른거주삼 써비스 다양한데 콜라 업되서왔네여~
13704,맛2 / 양2 / 배달2 / 처음 시켰는데 양도 많고 넘 맛있어요!! 간장소스는 처음 먹어봤는데 담에는 겨자소스 달라고 해봐야겠어요-!!!
13705,맛2 / 양2 / 배달1 / 역시 미파닭 맛있었습니다만 배달기사님이 여기저기 들렸다오시는지 좀 차가웠습니다ㅠ
13706,맛2 / 양2 / 배달2 / 튀김은 바삭하고 속은 촉촉.양념도 소스가 강한맛이 아니라서 좋았어요.너무 맛있고 배부르게 먹었습니다
13708,맛2 / 양2 / 배달2 / 맛있어요 나중에 또 시킬게옹
13711,맛2 / 양2 / 배달2 / 맛잇습니다 존맛탱탱탱
13712,맛2 / 양2 / 배달2 / 매번 잘 먹고 있어요오늘도 잘 먹었습니다또 주문할께요 ㅎㅎ
13713,맛2 / 양2 / 배달2 / 파가 살짝맵긴하지만 맛있어요! ㅎㅎ 난
13714,맛2 / 양2 / 배달2 / 양많고 빨리옴. 맛있음 ^^b
13715,맛2 / 양2 / 배달2 / 항상 맛있게.잘 먹고있습미다 ㅎㅎ
13716,맛2 / 양2 / 배달2 / 옛날 치킨같아서 맛있어요
13717,맛2 / 양2 / 배달2 / 파닭 아주 맜있어요 항상 여기만 시켜먹습니다.
13718,맛2 / 양2 / 배달2 / 후라이드 맛있어요. 간장도 맛있고 바삭하네요.파는 이번에도 매워서 먹기 힘들었네요.그래도 치킨은 맛있게 잘먹었습니다
13719,맛2 / 양2 / 배달2 / 거리가 좀 되서 그런지 살짝 식긴 했어도 맛있게 먹었네요. 파도 싱싱하고 양도 적당한데 쿠폰도 줘서 좋아요
13720,맛2 / 양2 / 배달2 / 맛있었어요 다음에 또 시킬게요
13721,"맛2 / 양2 / 배달2 / 파탉에 빠졌어요, 계속 재주문중임다^^"
13722,맛2 / 양2 / 배달1 / 두번째 배달인데 콜라가 누락됬네요
13723,맛2 / 양2 / 배달2 / 파닭은 언제나 먹어도 맛나요
13724,맛2 / 양2 / 배달2 / 역시 맛있게 잘먹었습니다
13725,맛2 / 양2 / 배달2 / 리뷰참여 신청했는데 아무것도 안왔어요
13726,맛2 / 양2 / 배달2 / 비닐봉투가 아닌 박스만 딸랑 와서 놀라긴 했는데 비닐봉지 적게 써서 좋네요.맛도 괜찮앗는데 튀김 만지시던 손으로 콜라랑 담아주셨는지 콜라에 손으로 잡은 모양으로 튀김자국이 묻어있어서 조금 귀찮았어요. 다음에는 신경 써 주시면 감사하겠습니다
13729,맛2 / 양2 / 배달2 / 예전 대학생때 먹던 그런 치킨 맛이라 추억보정되어 맛있게 먹었습니다! 양도많고 맛있어요. 자극적인 맛의 치킨들 사이에 이런 근본 파닭먹으니 너무 좋네요ㅎㅎ
13730,맛2 / 양2 / 배달2 / 맛있네요. 잘먹었습니다
13731,맛2 / 양2 / 배달2 / 맛있어요 야들야들 전혀 푸석하지듀 않고
13732,맛2 / 양2 / 배달2 / 파닭 먹고싶어서 시켰어요!!!완전맛잇어~
13733,맛2 / 양2 / 배달1 / 다음에 또 주문할게요 :)
13734,맛2 / 양2 / 배달2 / 배달 빠르고요 제가 3번째 시켜먹는데 먹을때마다 파닭의 새로움을 항상 느껴요 감사합니다 . 양념.간장 모드 맛있어요 파채와 치킨에 조합이 잘어울려요. 꼭 배들시켜드시고요. 치킨 만들어주시는 요리사님 정말 감사합니다. 할상 먹을때마다 맛있게 해주셔서 감사합니다. 그리고 배달도 빠르고요 치킨이 따뜻하게 배달이 되어서 따뜻하게 먹을수 있어서 좋은거 같아요  코로나로 힘겨운 가운데 힝상 힘내시고 다음에도 꼭 시녀먹을께요 자영자분들 모두 화이팅입니다............::::::::::::::::::::::::::..............
13735,맛2 / 양2 / 배달1 / 대학생때 정말 많이 먹었던 미파ㅠㅠ여전히 맛있고 저렴하네요-! 맛있게 잘 먹었어요😊
13736,맛2 / 양2 / 배달2 / 맛있게 너무 잘 먹었읍니다
13737,맛2 / 양2 / 배달2 / 매우 만족스러웠습니다.
13738,맛2 / 양2 / 배달2 / 배달빠르고 맛나요^^
13739,맛2 / 양2 / 배달2 / 너무 맛있어요!! 첫주문인데 단골될것 같네요ㅎㅎ
13741,맛2 / 양2 / 배달2 / 맛있어용 양도 적당히 있어요 ㅎㅅㅎ
13742,맛2 / 양2 / 배달2 / 맛있어요!! 감사합니당
13744,맛2 / 양2 / 배달2 / 파가 엄청 많네요
13745,맛2 / 양2 / 배달2 / 색감도 이쁘고 너무 맛있어요잘 먹었습니다
13746,"맛2 / 양2 / 배달2 / 정신없이 먹었어요.배달도 빠르고, 따뜻하니, 맛도 좋네요.또 주문할께요.먹다가 리뷰 생각나서..."
13747,맛2 / 양2 / 배달2 / 맛있게 잘 먹고있습니다 ㅎㅎ 먹으면서 리뷰써요
13749,맛2 / 양2 / 배달2 / 파닭은 무조건 여기서 시켜먹습니다 ㅎㅎ 양도 많고 맛도 있어서 좋아요
13750,맛2 / 양2 / 배달2 / 매번시켜먹어요 맛있어요쫌먹다가 아마따하고 찍었어요
13751,맛2 / 양2 / 배달2 / 양도 많고 맛있게 잘 먹었습니다
13752,맛2 / 양2 / 배달2 / 양도 많고 배달도 빨랐어요
13753,맛2 / 양2 / 배달2 / 고민중이시라면 바로 주문하세요 어중간한 브랜드? 할인? 다 필요 없습니다 자주는 아니지만 한번씩 먹으면 극락갑니다.
13754,맛2 / 양2 / 배달2 / 맛있어요!  파 양도 많고 치킨도 많아요! 너무 배불러요!
13756,맛2 / 양2 / 배달2 / 오자마자 먹어버려서 사진을 못 찍었어요 흑흑
13757,맛2 / 양2 / 배달2 / 맛있어서 5일만에 또 시켰어요. 봉지에서 파 꺼내면 냄새가 좀 이상해요
13758,맛2 / 양2 / 배달2 / 추억의 미쳐버린파닭 간만에 먹으니 추억이 새록새록맛나용 ㅎㅎ
13759,맛2 / 양2 / 배달2 / 양더 많고 맛있습니다
13760,맛2 / 양2 / 배달2 / 오랜만에 시켜서 먹어도 맛있네용
13762,맛2 / 양2 / 배달2 / 양 넉넉하고 맛있습니다
13763,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다! 감사합니다
13764,맛2 / 양2 / 배달2 / 양도 많고 맛있었습니당서비스로주신 치즈볼도 존맛이에요!다음에 또 시킬게욧
13765,맛2 / 양2 / 배달2 / 아프거나 그럴때 파닭이 생각나면 먹는데 너무 맛있어요
13766,맛2 / 양2 / 배달2 / 두번째 시켰는데 양도 많고 맛있게 먹었습니다~
13767,맛2 / 양2 / 배달2 / 오랜만에 먹었는데 역시나 맛있어요bb
13769,맛2 / 양2 / 배달2 / 오랜만에 시켜봤는데 맛있네요. 양념이 맛있었어요
13770,맛2 / 양2 / 배달2 / 잘먹고 있어요. 맛있고요 그런데 배달은 항상~ 식어서 와요.ㅠ
13771,맛2 / 양2 / 배달2 / 이번엔 어니언과 고추마요를 반반 골라봤는데요고추마요가 별로 안매워서 어니언과 맛이 겹치긴 했습니다만 그래도 파가 있으니까 맛있게 잘 먹었어요ㅎㅎ 파닭은 역시 미파닭인 것 같습니다~
13773,맛2 / 양2 / 배달2 / 잘 먹었습니다. @.@ 항상 여기서 주문하네요
13774,맛2 / 양2 / 배달2 / 맛도 있고 양도 많아서 항상 잘 먹고 있습니다
13775,맛2 / 양2 / 배달2 / 맛있습니다.양도 많습니다.
13776,맛2 / 양2 / 배달2 / 요구사항도 잘들어주시고 감사합니다!!!!
13777,맛2 / 양2 / 배달2 / 파 양 따로담아주는 센스 순살닭의 몰랑몰랑함 모두 만죡
13778,맛2 / 양2 / 배달2 / 간만에 파닭 먹고 싶어서 먹었는데 오랜만에 먹어도 언제나 맛있네요ㅋㅋㅋㅋㅋ양도 많고 배달도 빨랐어요!! 존맛~!
13780,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다~겨자소스 맛있네요!ㅎㅎ
13781,맛2 / 양2 / 배달2 / 배달 예상시간보다 빠르게 오고 맛있게 먹었습니당!
13782,맛1 / 양1 / 배달2 / 맛있게 잘 먹었습니다! 👍
13783,맛2 / 양2 / 배달2 / 배달빠르고 맛나요서비스치즈볼도 잘먹었어요^^
13785,맛2 / 양2 / 배달2 / 양많고 맛있어요. 양념이 생각보다 많이 달지않아서 오히려 파랑 잘 어울리고 물리지않아요. 아쉬운점은 파양이 조금더 많으면 좋겠어요~
13786,맛2 / 양2 / 배달2 / 맛도 좋고 양도 푸짐하고 좋아요!! 맛있어요!
13787,맛2 / 양2 / 배달2 / 빠르고 맛있습니다^_^
13788,맛2 / 양2 / 배달2 / 요청한 리뷰 치즈스틱이 안와서 아쉽지만...이외 요청은 다 들어주시고 치킨은 완전 바삭해서 맛있게 먹었습니다
13789,맛2 / 양2 / 배달2 / 배달도 빠르고 아주아주 부드럽고 맛있어요
13790,맛2 / 양2 / 배달2 / 달달하니 맛있었어요파는 양도 많이 주셔서 남겼어요넉넉한 양에 배가 불렀답니다담에 또 주문할게요😉
13791,맛2 / 양2 / 배달2 / 알차게 잘 먹었습니다 파길이가 좀더 짧았으면 좋겠습니다!
13792,맛2 / 양2 / 배달2 / 파닭은 미쳐버린파닭이죠~
13793,맛2 / 양2 / 배달2 / 치킨마싯어용 순살부들부들
13794,맛2 / 양2 / 배달2 / 너무 맛잇어요 파닭은 여기!
13795,맛2 / 양2 / 배달2 / 맛있습니다~빠른배송 감사합니다
13797,맛2 / 양2 / 배달2 / 진짜 오랜만에 시켰는데 여전히 맛있어요
13798,맛2 / 양2 / 배달1 / 파닭은 미쳐버린파닭
13799,맛2 / 양2 / 배달1 / 맛잇게 달먹엇습니다. 배달이 조금 늦었어요
13800,맛2 / 양2 / 배달2 / 배달도 빨리왔고 너무 맛있었어요!
13801,맛2 / 양2 / 배달2 / 맛납니다가족과함께 먹으니좋습니다
13802,맛1 / 양1 / 배달1 / 배달이 예상시간보다 늦었어요 ㅜㅜ 양념이 맛있네요 후라이드보다!! 따뜻할 때 먹으면 더 맛있을거같아요~
13803,맛2 / 양2 / 배달2 / 오자마자 치즈스틱 물고 찰칵!!배부리먹고싶으면 항상 시켜먹어용고민 ㄴㄴ 주문 ㄱㄱ!!
13804,맛2 / 양2 / 배달2 / 오랜만에 먹는데 여전히 맛있네요~ 감자튀김 빼달라고 요청드렸는데 바쁘신와중에 요청사항 들어주셔서 감사합니다! 맛있게 먹었습니다.
13805,맛2 / 양2 / 배달2 / 양념순살이 진짜 맛있어용
13806,맛2 / 양2 / 배달2 / 맛있어용 순살인데 부드러움
13807,맛2 / 양2 / 배달2 / 잘 먹었습니다~ 부모님은 좀 느끼하다곤 하셨어요.
13808,맛2 / 양2 / 배달2 / 맛있게 먹었어요 배달도 빨랐구요
13809,맛2 / 양2 / 배달2 / 파닭 너무 맛있어요
13810,맛2 / 양2 / 배달2 / 정말맛있고 배달빠르네요!
13812,맛2 / 양2 / 배달2 / 맛있습니다!!!!!
13813,맛2 / 양2 / 배달2 / 배달빠르고 따뜻하게 잘먹었습니다.항상 맛있어요
13814,맛2 / 양2 / 배달2 / 역시 치킨중에  갑오브갑제일맛있어요다음에도 역시 미파닭 시켜먹을께요
13815,맛2 / 양2 / 배달2 / 배달도빠르고 맛있어서좋아요
13816,맛1 / 양2 / 배달2 / 불닭맛 맵게 부탁드렸는데 하나도 안매웠어요 ㅠㅠ 하지만 맛났어요!!
13817,맛2 / 양2 / 배달2 / 양도 많고 맛있어요 자주 시켜먹을게용
13819,맛2 / 양2 / 배달2 / 치킨은 파닭이죠 추천
13822,맛2 / 양2 / 배달2 / 맛과 양 모두 만족스럽네요!! 가성비 굿
13823,맛2 / 양2 / 배달2 / 양을 저번에시켯을때와달리엄청 많이주셧더라구여!!!!!!겨자소스가 진짜 맛잇어요ㅠㅠㅠㅠㅠ내 최애 크림파닭 짱 💛
13824,맛2 / 양2 / 배달2 / 파닭 진짜 오랜만인데 존맛탱. 잡내에 예민한데 진짜 냄새 1도 안 나고 너무 잘 먹었어요 아 크림치즈볼 속이 완전 꽉 차있어서 이것도 좋았어요
13827,맛2 / 양2 / 배달2 / 양 많아요. 맛도 안질려요 . 다음에도 주문할게요.
13828,맛1 / 양2 / 배달1 / 항상 맛있게 먹는 치킨이에요~
13829,맛2 / 양2 / 배달2 / 파닭은 항상 여기서만먹어요!!
13830,맛2 / 양2 / 배달2 / 처음이라 리뷰이벤트를 깜박했는데 알아서 콜라 큰 걸로 주셨어요 양 많다는 리뷰 봤었는데 진짜 치킨 담는 박스가 보통 순살치킨 박스보다 훨씬 크네요 파도 많이 주시고 잘 먹었습니다
13831,맛2 / 양2 / 배달2 / 오랜만에 시켰지만 여전히 푸짐하고 맛있습니다!
13832,맛2 / 양2 / 배달2 / 너무너무 맛있습니다. 정통의 강자 미파닭 또래오래 처갓집은 사라지지만 미쳐버린 파닭은 사라지지 않는다…!
13833,맛2 / 양2 / 배달2 / 밤 늦게 주문했는데도 따듯하게 잘 왔어요배달 하신분도 친절하셨고
13834,맛2 / 양2 / 배달2 / 맛있습니다! 추천!
13836,맛2 / 양2 / 배달2 / 양많고 맛있어요 ~~~!!
13837,맛1 / 양2 / 배달2 / 양이 많고 좋았어요. 잘 먹었습니다!
13838,맛2 / 양2 / 배달2 / 양도 푸짐하고 굿굿
13839,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다미쳐버리게  맛있게  애들이 먹네요~~~~
13840,맛2 / 양2 / 배달2 / 파닭이 너무 맛있어서 계속생각나는맛이네요
13841,맛2 / 양2 / 배달1 / 양 많아요오~~~~~
13842,맛2 / 양2 / 배달2 / 배달도좋고 잘먹었습니다
13843,맛1 / 양2 / 배달2 / 잘 먹었습니다@@@
13844,맛2 / 양2 / 배달2 / 파닭은 여기만 먹습니다 맛있어요!!
13846,맛2 / 양2 / 배달2 / 모두 만족합니다.치킨 생각이 나면 또 올께요.
13847,맛2 / 양2 / 배달2 / 맛굿 있네요 배달도 빠르고
13848,맛2 / 양2 / 배달2 / 치킨가성비 대박입니다맛있고 배달도 빠른편입니다.
13849,맛2 / 양2 / 배달2 / 맛과 양 두개를  동시에 잡으세요~~~
13852,맛1 / 양2 / 배달2 / 잘먹었습니다. 양념이 맛있네요
13853,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요ㅎㅎ
13854,맛2 / 양2 / 배달2 / 잘 튀겨져 맛있게 먹었습니다~양도 푸짐하네요~
13856,맛2 / 양1 / 배달2 / 너무 맛있게 잘먹었습니당~~~~~~!
13857,맛2 / 양2 / 배달2 / 파닭 중에서 진짜 원탑입니다....다른 파닭은 비교가 안됩니다
13858,맛2 / 양2 / 배달2 / 오랜만에 파닭먹ㄴ데 진짜 맛맀네요
13859,맛2 / 양2 / 배달1 / 양도많고 저렴해서 좋습니다
13860,맛2 / 양2 / 배달2 / 맛있어요 양도 많고 가성비 좋아요
13861,"맛2 / 양2 / 배달2 / 정말 넘 맛인어요,,, 파도 많이주시고 이틀걸쳐잘먹었어요"
13863,맛2 / 양2 / 배달2 / 양만코맏잇어요 배달도 제 시간에 왓어요
13864,맛2 / 양2 / 배달2 / 맛있어요 이가격대에 양많은 곳은 여기뿐인듯해요 좋아요
13865,맛2 / 양2 / 배달2 / 파닭은 언제나 JMT
13866,맛2 / 양2 / 배달2 / 역시 예전그맛입니다맛있어요~
13869,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있어요ㅎㅎ
13870,맛0 / 양2 / 배달2 / 진짜 양만 많음 이돈주고 굳이 브라질산 닭 먹을 필요 없음 다 남겨서 처리 곤란!!! 재구매 의사 전혀 없음 앞으론 모험안함 걍 교촌진리
13871,맛1 / 양1 / 배달0 / 배달은좀느렸고 맛은그냥그랬어요
13872,맛2 / 양2 / 배달2 / 언제나 맛있는 겨자파닭
13874,맛2 / 양2 / 배달2 / 잘먹었습니당~~^^
13875,맛2 / 양2 / 배달2 / 양 많고 여전히 맛있습니다~
13876,맛1 / 양2 / 배달2 / 잘먹었습니다~~~~
13877,맛2 / 양2 / 배달2 / 맛나네요 양도 푸짐하구요!
13878,맛2 / 양2 / 배달2 / 시켜 먹을 때마다 만족합니다. 겨자소스도 맛있어요. 앞으로도 꾸준하게 맛있었으면 좋겠어요~!!
13879,맛2 / 양2 / 배달2 / 치킨은 너무 맛있었는데 겨자소스 요청 남겼는데 간장소스 왔어요. 겨자소스 좋아해서 너무 아쉬웠어요ㅜㅜ
13880,맛2 / 양2 / 배달2 / 역시 믿고보는 파닭입니당 오늘도 역시 너무 맛있게 먹었도 양도 많아 내일 또 먹을거같아요 배달도 빠르고 따듯하게 잘 먹었습니다!
13881,맛2 / 양2 / 배달2 / 파닭을 오랜만에 먹어서 그런지 정말 맛있었습니다.
13882,맛2 / 양2 / 배달2 / 오랜만에 먹어도 맛있네요
13883,맛2 / 양2 / 배달2 / 넘 맛있게 먹었어요~~
13884,맛2 / 양2 / 배달2 / 파닭은 미쳐버린파닭!
13885,맛2 / 양2 / 배달2 / 오랜만에 파닭이 생각나서 시켜봤는데너무 맛있어요 ㅠㅠ맛있게 잘 먹었습니다!
13886,맛2 / 양2 / 배달2 / 진짜 너무맛잇어요 또시키게요
13887,맛1 / 양1 / 배달1 / 무에서 머리카락나온거랑 소스적은거 빼면 괜춘한정도입니다 미쳐버린파닭원래좋아해서 2점드려요 위생에 힘써주세요
13888,맛2 / 양2 / 배달0 / 배달을 잘못해서 앞동 가서 직접 가지고 왔어요
13889,맛2 / 양2 / 배달2 / 양 많고  맛있게 잘 먹었습니다
13891,맛2 / 양2 / 배달2 / 언제나 잘 먹었어요.급히 먹느라..먹는 도중에 한컷~~^^;;
13892,맛2 / 양2 / 배달2 / 양도 많고맛도있네요 잘먹었습니다 감사합니다~
13894,맛1 / 양2 / 배달2 / 가성비 짱 야간에도 영업해서 짱
13896,맛2 / 양2 / 배달2 / 좋아요 맛잇어요
13897,맛2 / 양2 / 배달2 / 맛잇게 잘먹었습니다ㅎㅎㅎ
13898,맛1 / 양2 / 배달2 / 믿고 먹는 가성비 갑
13899,맛2 / 양2 / 배달2 / 어제시켰는데 아직도 먹고있습니다양도 많고 맛있어요
13900,맛2 / 양2 / 배달2 / 역시 명불입니다! 자주는 아니여도 가끔 시켜먹는데맛은 그대로 맛있습니다 변참없는 참맛^^맛있게 잘 먹었습니다^^일전 파 미쓰로 잘 챙겨달라 적어논게... 죄송하게도 한봉지를 더 주셨어요~ 센스있는 사장님 마인드~감사합니다ㅎ
13902,맛2 / 양2 / 배달1 / 진짜 맛있어요 ~~~
13903,맛2 / 양2 / 배달2 / 소스가 파랑 잘어울려 맛있네요
13904,맛2 / 양2 / 배달2 / 굿굿굿👍👍👍👍👍👍👍👍👍
13905,맛2 / 양2 / 배달0 / 제가먹었던 미파닭중에 제일 깔끔하고 맛있었어요...근데 너무..식어서....배달점수는..ㅜ
13906,맛2 / 양2 / 배달2 / 미쳐버린파닭 맛있어요 이제 여기서만 시켜 먹을거 같네요
13907,맛2 / 양2 / 배달2 / 배달빠르고맛나요^^
13909,맛2 / 양2 / 배달2 / 양충분하고 맛있습니다~!
13910,맛2 / 양2 / 배달2 / 양도 엄청많고 배달도 빨리오고 맛도 좋네요
13911,맛1 / 양1 / 배달1 / 바삭하니  맛있네요.      차가울때  먹어도    눅눅하지 않고 바삭함...
13912,"맛1 / 양2 / 배달2 / 마쉿어요~ 배달되는동안 바삭한게 없어졌는지 살짝 눅눅한게 아쉽긴했지만, 파도 많이 챙겨주시고 잘 먹었습니다."
13913,맛2 / 양2 / 배달2 / 맛있게 잘먹었어여 양이 넘무 많아서 내일 또먹을거에여
13914,맛2 / 양2 / 배달2 / 맛있어요!!굿굿굿!
13915,맛2 / 양2 / 배달2 / 최애 치킨집입니다.맛있어요
13916,맛2 / 양2 / 배달2 / 알싸한 겨자소스 파닭 너무 맛있어요~^^
13917,맛2 / 양2 / 배달2 / 파닭 평소에 좋아하는데 엄청 맛있네요 ㅎㅎ
13918,맛2 / 양2 / 배달2 / 파닭이 먹고 싶을때 딱 선택하기 좋은 무난한 케이스. 잘 먹었습니다~
13919,맛2 / 양2 / 배달2 / 존맛탱 진짜맛있어용 ㅋㅋㅋ
13920,맛2 / 양2 / 배달2 / 간만에 파닭이었는데 맛있게먹었습니다~
13921,맛2 / 양2 / 배달2 / 파닭은 여기서만 먹습니다
13922,"맛2 / 양2 / 배달2 / 사진찍는데 못 기다리는 손까지 찍혔네요 ㅋ 잘 먹었어요, 감사합니다 ^^"
13923,맛2 / 양2 / 배달2 / 쫀맛탱이었어요 술먹고 집와서 배가 허해서 시켜먹엇는데 기대이상이었습니다
13924,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 다음에도 또 시킬게요
13925,"맛2 / 양2 / 배달2 / 진짜 배불리,맛있게 먹었어요.우리식구..야식은 여기서..^^"
13926,"맛2 / 양2 / 배달2 / 미쳐쑤ㅓ여 진짜넘 맛있게 먹어써여 채고,,💗"
13927,맛2 / 양2 / 배달2 / 넘나 맛있어요 파소스도 너무 맛있어요
13928,맛2 / 양2 / 배달2 / 언제 먹어도 맛있어요우🥺🥺🥺
13929,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었습니당~
13930,맛2 / 양2 / 배달2 / 먹느라 사진찍는거 까먹었네요 전에 먹었던사진으로 올립니다 ㅠ 맛있습니다~!
13931,맛2 / 양2 / 배달2 / 맛있어요!!!!!!! 신선한 파가 많아서 좋아요. 욕심내서 입에  많이 넣으면 눈물이 찔끔 나니까 주의!
13932,맛2 / 양2 / 배달2 / 맛있어요~~~!!!
13933,맛2 / 양2 / 배달2 / 맛있었습니당♡번창하세요♡
13934,맛2 / 양2 / 배달2 / 맛잇게잘먹엇습니다!
13937,맛2 / 양2 / 배달2 / 처음에 어니언시켰는데 후라이드가와서 가게에 전화하니 바로 실수 인정하시고 배달대행 통해서 빠르게 소스 전달해주시네요 ! 늠 감동쓰 아니 근데 왜케 후라이드 바싹하고 맛있는거에요? 햄볶한 토요일 밤이네용~~
13938,맛2 / 양2 / 배달2 / 전맛이구나 전맛이여~~~~
13940,맛2 / 양2 / 배달2 / 좀 식어서 왔지만 식어도 맛있네요. 잘 먹었습니다
13941,맛2 / 양2 / 배달2 / 양이 너무많아요 잘먹었습니당.
13942,맛2 / 양2 / 배달2 / 양도 괜찮고 맛도 좋고 가격대비 괜찮다고 생각합니다 잘먹었습니다
13943,"맛2 / 양2 / 배달2 / 양이 너무 많아서 하나도 다 못먹었네요 ㅠ 양념 간장 다 맛있구, 양념은 일반적인 맛이랑 좀 틀린 독특한 느낌인데 맛있네요. 파랑 소스 따로와서 적당히 뿌려서 먹을수있고 좋아요!"
13944,"맛1 / 양1 / 배달1 / 베달은 한 시간 걸렸습니다. 파와 양념, 감자튀김까지 얹어져 있는데 가격은 싼 편이고 가성비 좋습니다. 배달비도 싸고요. 엄청 맛있다기 보다는 가성비 좋고 무난하게 먹을 만 합니다."
13945,맛2 / 양2 / 배달2 / 맛나네요ㅡ 파닭굳입니다
13946,맛2 / 양2 / 배달2 / 맛있고 양도많고 최고네요!
13947,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있네요 다음에도 시켜먹을게요
13948,맛2 / 양2 / 배달2 / 맛있어요 좋아요좋아요 추천합니다
13949,맛1 / 양2 / 배달1 / 배달이  잘못되어   조금늦었지만  맛있었어요
13950,맛2 / 양2 / 배달2 / 배달 빠르고 맛있어요 파닭중에 제일 맛있습니다
13951,맛2 / 양2 / 배달2 / 오랜만에 파닭이었는데 마싰었습니다겨자소스도 넉넉히주셔서좋았어여
13952,맛2 / 양2 / 배달2 / 리뷰이벤트로 받은 치즈스틱도 맛있고 배달도 엄청 빨리왔어요~! 파닭 진짜 맛있어요👍👍
13953,맛2 / 양2 / 배달2 / 맛있어요!!매운간장인데 안맵고 달아서 아쉬워요
13954,맛2 / 양2 / 배달2 / 양도많고 좋아용 ㅎㅎ
13955,맛2 / 양1 / 배달1 / 너무 맛있어요!! 근데 쿠폰이 없네요ㅠㅠㅠ
