,new_review
6659,맛2 / 양2 / 배달2 / 서비스초밥감사합니다1인치고는많네요배달빨라서감사해욥
6660,맛2 / 양2 / 배달2 / 양대박이고 엄청 빠르고 맛까지 대박나세요!서비스도 굿굿!
6661,맛2 / 양2 / 배달2 / 단골입니다. 오늘도 잘먹었습니다.
6662,맛2 / 양2 / 배달2 / 맛있어요 리뷰이벤트 마끼도 맛있었어요
6663,맛1 / 양2 / 배달2 / 배달정말빨리와요! 두툼해요
6664,맛2 / 양2 / 배달2 / 잘먹었습니다~
6665,맛2 / 양2 / 배달2 / 어제 야간하면서 든든하게 잘먹었습니다.
6666,맛2 / 양2 / 배달2 / 배달 빠르고 맛있습니다
6667,맛2 / 양2 / 배달2 / 너무 맛있었습니다 양도 많고 가성비 최강
6668,맛2 / 양2 / 배달2 / 딱보기에도 많지만...다먹으면 진짜 너무 든든합니다 배달도 너무빠르고 막도좋고 최고~
6669,맛2 / 양2 / 배달2 / 배달 완전 빠르고 롤도 맛있어요. 리뷰이벤트도 초밥 3개나 주시고 ㅋㅋ 짱이네요. 다음에 또 시켜 먹을게요~
6670,맛2 / 양2 / 배달2 / 배달 빠르고 가격 좋고 초밥도 맛있습니다!! 서비스로 주신 롤 덕분에 든든하게 잘 먹었고 배달비 안 받으시는데도 배달 정말 빨라서 좋았어요. 자주 이용하겠습니다!! :)
6671,맛2 / 양2 / 배달2 / 서비스도주시고 너무맛있게잘먹었습니다먹는동안 행복했어요
6673,맛2 / 양2 / 배달2 / 뭐하세요? 리뷰볼시간에 주문부터 하세요존맛탱;;
6674,맛2 / 양2 / 배달2 / 항상 맛있습니다ㅜㅜ 양 맛 모두 짱!
6675,맛2 / 양2 / 배달2 / 한동안 회덮밥에 꽂혔다가 오랜만에 스시주문!
6677,맛2 / 양2 / 배달2 / 맛있는 초.밥 먹고 기분좋게 먹고 다시 또 먹고 싶네요 장국이좀적은게 아쉽네요 ~
6678,맛2 / 양2 / 배달2 / 아주 맛 좋은 가게입니다.
6679,맛2 / 양2 / 배달2 / 잘먹었습니다.~밥양은 조금만 줄이면 좋을거 같아요
6680,"맛2 / 양2 / 배달2 / 맛있고 배달 빠르고, 구성 좋고 혼술에 딱입니다^^ 감사합니다. 직장인 화이팅...!"
6681,맛2 / 양2 / 배달2 / 맛있게잘억었습니다!!
6683,맛2 / 양2 / 배달2 / 너무 잘 먹었어요 사진은 깜박해서 다음 번 시킬때 찍을께요 많이 파세요
6684,맛2 / 양2 / 배달2 / 배달도 빠르고 롤 두번째 먹는건데 맛있네요 다만 낱개 초밥 따로 시킬때도 와사비 조금이라도 주셨으면 좋겠네요 서비스도 챙겨주시고 잘먹었습니다
6685,맛2 / 양2 / 배달2 / 배달이 엄청 빠르네요양이 푸짐해서 좋아요
6686,맛2 / 양2 / 배달2 / 처음 시켜봤는데 양도 많고 너무 맛있습니다! 리뷰 이벤트로 생선조림도 주셨어요👍👍 다음에 또 시켜먹을거에요💗
6687,맛2 / 양2 / 배달2 / 첨시켜봤는데 너무 맛있어용
6688,맛2 / 양2 / 배달2 / 배부르게 잘 먹었습니다.
6689,맛2 / 양2 / 배달2 / 맛있어요. 감사합니다.
6690,맛2 / 양2 / 배달2 / 양도 많고 초밥 위에 회도 두툼하고 참 맛있네요 다시 주문해서 먹고 싶습니다!
6691,맛2 / 양2 / 배달2 / 보통 초밥 먹으면 배가 안차는데 여기 초밥은 먹으면 배가 든든해여!!
6692,맛2 / 양2 / 배달2 / 배달 엄청빠르고 서비스 좋아요
6693,맛2 / 양2 / 배달2 / 이번에도 맛있었어요. 깔끔합니다
6694,맛2 / 양2 / 배달2 / 먹다가 찍은 사진 죄송해요 ㅋㅋ ㅜㅜ근데 너무ㅠ맛있어서그만..양도 많고 서비스로 주신 롤초밥도 마싯섯어용♡♡
6695,맛2 / 양2 / 배달2 / 알찬구성에 배부르기 먹었어요~
6696,맛2 / 양2 / 배달2 / 완전 푸짐하게 와서 깜짝놀랐어요 포장상태도 깔끔하고 콜라까지 비닐로 감싸주는곳은 첨이었네요 회도 두껍고 밥도 많아서 배부르게 먹었어요 넘 신선한맛이었습니당 담에도 또 시킬게요
6697,맛2 / 양2 / 배달2 / 두툼한게 맛있어요~
6698,맛2 / 양2 / 배달2 / 발 뒤꿈치가 뚫려서 요양중입니다.여기 초밥을 먹으니 발이 붙는 느낌입니다.맛있어요
6699,맛2 / 양2 / 배달2 / 눈물나게 맛있는 맛이에요 정말 맛있어요ㅠㅠ홍반장 땜에 우는거 아니에요ㅠㅠ
6700,맛2 / 양2 / 배달2 / 맛도 좋고 양 푸짐하고 배달도 빠르고 !서비스 감사합니다~~
6701,맛2 / 양2 / 배달2 / 회가 엄청 실해요잘먹었습니다
6702,맛2 / 양2 / 배달2 / 배달도 엄청빠르고 스시도 맛나게 잘먹었습니다
6703,맛2 / 양2 / 배달2 / 잘 먹었습니다 ㅎㅎㅎ
6704,맛2 / 양2 / 배달2 / 너무 맛있어요. 회 두꺼운 맛에 시킵니다. 👍 👍 👍
6706,맛2 / 양2 / 배달2 / 맛있습니다 서비스감사합니다
6707,맛2 / 양2 / 배달2 / 생선들도 큼직하고 맛있어요 서비스롤도 잘 먹었습니다
6708,맛2 / 양2 / 배달2 / 배달도 빠르고 양이 진짜 많아요! 맛있게 잘 먹었습니다~ :)
6709,맛2 / 양2 / 배달2 / 오늘도 주메뉴  리뷰이벤트서비스잘먹었습니다
6710,맛2 / 양2 / 배달2 / 처음시켜봤는데요.. 가성비와.. 맛 배달완벽한조화입니다..사장님 깐부맺어요
6711,"맛2 / 양2 / 배달2 / 제가 초밥을 배달받아 먹으면서 이 정도로 만족한 건 처음입니다.  초밥에 올라간 생선도 도톰하게 썰려 제가 좋아하는 식감인 데다가, 회덮밥 속 활어도 신선한 맛이고 우동도 제가 찾는 우동 맛이었어요.  생각보다 집과도 가까워서 다음에는 직접 가서 먹어보려고 합니다.  다음에도 잘 부탁드려요, 사장님."
6712,"맛2 / 양2 / 배달2 / 맛 합격, 배달 합격, 가격 합격, 서비스 완벽, 나무젓가락 합격, 양 나쁘지 않음, 반찬 나쁘지 않음, 소스의 양 불합격, 찜♡ 완료, 다음에 또 먹어야징"
6713,맛2 / 양2 / 배달2 / 너무 맛있게 먹었어요!!
6714,맛2 / 양2 / 배달2 / 너무 맛있어요~~~
6715,맛2 / 양2 / 배달2 / 맛있어서 또 한번 시키게 되네요연어와 오징어는 입안에서 녹아내리고 참다랑어 뱃살을 입에 넣었을 때의 만족감은 매우 뛰어났습니다.밥의 양 또한 많이 쥐어 주시니 배달초밥을 먹고 포만감과 만족감을 동시에 느끼는 곳은 여기가 처음인 것 같습니다.맛있게 잘 먹었습니다!
6718,맛2 / 양2 / 배달2 / 첫 주문이었는데 정말 맛있게 잘먹었습니다회두께도 그렇고 구성도 좋아요
6719,맛1 / 양2 / 배달2 / 양이 푸짐합니다. 맛은 살짝 부답스럽지만 잘먹었습니다.
6720,맛2 / 양2 / 배달2 / 다들 리뷰에서 칭찬하던 이유가 있었군요 진짜 맛있습니다👍👍👍
6723,맛2 / 양2 / 배달2 / 빨리먹느라 사진을 못찍었네요맛 서비스 다 좋아요 또 주문할께요
6724,맛2 / 양2 / 배달2 / 진짜 회도 두껍고 밥도 양이 많아요 ㅋㅋ 반짜르면 두개됨 ㅋㅋ
6725,"맛2 / 양2 / 배달2 / 레알 초밥,회초밥 끝내줍니다~인생 초밥을 만났어요감사히 잘 먹었습니다^^"
6726,맛2 / 양2 / 배달2 / 배달 너무 빠르고 초밥도 너무 맛있습니다서비스로 주신 롤도 너무 꿀맛이에요
6727,맛2 / 양2 / 배달2 / 이게 어떻게 13000원이죠?? 밥 양 실화냐?? 너무 배부르게 잘먹었고 맛또한 넘 좋습니다!+
6728,맛2 / 양2 / 배달2 / 단골임. 더이상의 말은 생략합니다.
6729,맛1 / 양1 / 배달2 / 배달 빠르고 맛도 좋았습니다서비스 롤도 맛있게 먹었습니다회  두께는 개취 일듯해요
6730,맛2 / 양2 / 배달2 / 초밥 맛있네요. 회가 싱싱했어요 두툼하고 잘 먹었습니다.
6731,맛2 / 양2 / 배달2 / 깔끔하고 이벤트도 많고 좋아요. 초밥이나 회덮밥 먹으면 가끔 탈나는데 여기는 위생  상태가 좋은지 속도 편하네요.
6732,맛2 / 양2 / 배달2 / 우선 서비스 스시롤 감사합니다리뷰대로 회가 두꺼워서 한입가득 넣고 씹는맛이 일품이네요그리고 간장종지 편하게잘썼어요세심한 배려 감사드립니다번창하세요!
6733,맛2 / 양2 / 배달2 / 오늘도 푸짐하게 맛나게 잘먹었습니다요청사항도 콜해주시고 👍
6734,맛2 / 양2 / 배달2 / 롤 밥이 적어서 좋네요 회도 신선하고 잘 먹었습니다
6735,맛2 / 양2 / 배달2 / 여친이 초밥에는 진심이라 시켜줬는데 너무너무 맛있게 먹었네요. 별풍선 15개 드립니다
6736,맛2 / 양2 / 배달2 / 매우 맛있습니다. 몇몇 회감은 두껍게 썰어ㅜ놓으십니다간장 트레이도 센스 있게 있어서 먹기 편합니다간장 많이 찍어먹어서 양만 아쉬운데 그건 호불호인듯 합니다.추천합니다!
6737,맛2 / 양2 / 배달2 / 두툼해서 너무 맛있게 잘먹었습니다~!!
6738,맛2 / 양2 / 배달2 / 단골임... 서비스주신 새우튀김 너무너무맛있었음!쵝오!계절생선초밥도!
6739,맛2 / 양2 / 배달2 / 배달 빠르고 밥양도 많은편이라  한끼로 충분하네요
6740,맛2 / 양2 / 배달2 / 양도많고 맛있었습니다배달진짜빠르네요 잘먹었습니다서비스너무조와요
6741,맛2 / 양2 / 배달2 / 잘 먹었습니다.~
6742,맛2 / 양2 / 배달2 / 배달도 빠르고 너무 맞잇어요😋😋😋😋
6743,맛2 / 양2 / 배달2 / 너무너무 맛있어요!!
6744,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다간장 그릇까지 다르네요 추천합니다
6745,맛2 / 양2 / 배달1 / 배달은 빨리오신거 같긴한데 문앞에두시고 문자도 없어서 언제오나 한참기다렸내요 ㅜㅜ 맛이랑 양은 좋습니다!
6746,맛1 / 양2 / 배달1 / 맛있고 빠른배달좋아요 서비스롤 왔는데 맛있어요!회 두꺼운건 호불호 갈릴것 같아요! 전 호였어요!
6747,"맛2 / 양2 / 배달2 / 게으르고 귀찮아서 원래 후기를 안쓰는데… 후기 쓴다고 약속도 안했는데 추가로 주신 서비스며. 무료 배달에 지원금 때문에 2만원을 맞춘 거였습니다만 그 덕에 드디어 믿고 시킬말한 초밥집을 찾았네요. 제대로 된 초밥집은 참치 붉은살만 봐도 아는데, 신선도나 두께. 모두 완벽합니다. 방어가 나올줄이야!앞으로 여기서만 초밥 먹겠습니다. 처음으로 찜 해놓습니다. 사장님 만수무강하세요. 자주 이용하겠습니다."
6748,맛1 / 양2 / 배달2 / 생선이 두툼하니 다른 초밥들보다 더 든든하네요 ㅎㅎ  서비스로 주신 회무침도 맛있게 잘 먹었습니다
6749,맛2 / 양2 / 배달2 / 맛있어서 나중에 방문할 생각이 드네요
6751,맛2 / 양2 / 배달2 / 잘 먹었습니다.역시 두꺼우니 먹을 맛 납니다.
6752,맛2 / 양2 / 배달2 / 요즘  어쩌다보니  계속  밀가루랑  고기를많이  먹어서   오늘은  초밥이  생각났는데탁월한 선택이었어요 ㅎ 담에도  잘부탁드려요 글구  여태  모든  배달중에   최고로  빠른 배달..오늘경로가 휙휙  지나가서  넘  신기했어요 배달기사님  쵝오 b  대박 bb 그래도  건강이  최고니  조심히  다니시고 늘  홧팅입니다
6753,"맛2 / 양2 / 배달2 / 비주얼 굿, 포장 깔끔하고 배달도 대박 빨리오셨어요.받자마자 한입 후닥 먹어봤는데비주얼만큼이나 맛도 너무 좋습니다."
6754,"맛2 / 양2 / 배달2 / 리뷰 평이괜찮아서 시켰는데 역시기대이상이네요세심한 포장이랑 서비스부터 만족이고같은 초밥이라도 살짝 구워주시는 센스가감동이였네요그리고 콘셀러드랑 간장 종지,  밥양부터소소하지만 다른집과 차별이되어서 좋고여좋은집을 한군데 더발견할수 있어서 기분이 좋네요"
6755,맛2 / 양2 / 배달2 / 잘먹었습니다  굿굿굿굿굿
6756,맛2 / 양2 / 배달2 / 양도 많고 맛도 좋아요~~밥양이 쪼금만 적었으면~~ㅎ서비스로 주신것도 잘먹었습니다
6757,맛2 / 양2 / 배달2 / 양도 좋고 맛도 좋고 서비스까지 잘먹었습니다.시켜도 후회없이 드실수 있으실집.다만 회가 너무 두껍게 썰려서 호불호는 좀 있을거같아요. 나머진 완벽합니다.
6758,맛2 / 양2 / 배달2 / 일단 초밥이 큰편이라 양이 굉장히 많아요 푸짐하고 맛있게 잘먹었습니다 !!
6759,맛2 / 양2 / 배달2 / 너무너무너무맛있어요!
6760,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다👍
6762,맛2 / 양2 / 배달2 / 맛있어욥
6763,맛1 / 양2 / 배달2 / 진짜 양도 많고 푸짐하게 잘먹었습니다!!
6764,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요~~ 최고에영
6765,"맛2 / 양2 / 배달2 / 회도 두툼하고 오징어, 초새우 등 전부 도툼해서 정말 배부르게 먹었습니다!! 사시미 수준으로 크고 도툼한 회인것 같아요ㅎㅎ 서비스롤에 날치알도 가득해서 맛있게 잘먹었습니다!"
6766,맛2 / 양2 / 배달2 / 오늘도 서비스주신 새우튀김과 계절생선도 너무 맛있었어요!
6767,맛2 / 양2 / 배달2 / 정말맛있어요!!한끼잘먹었습니다^^
6768,맛2 / 양2 / 배달2 / 재료들이 입에서 부드럽게 녹아내리는 느낌이네요전체적으로 맛있었지만 특별히 참치는 너무 맛있었습니다ㅎㅎ
6769,맛2 / 양2 / 배달2 / 배달빠르고 좋습니다!근데 다른사진에 리뷰는 초밥추가인줄 알았는데 제가 못먹는 생선찜을 주셨네요 ㅠ 그건 아쉽...
6770,맛2 / 양2 / 배달2 / 요청사항 들어주셔서 감사해요! 특히 연어가 크고 두꺼워 좋았어용!!
6771,맛2 / 양2 / 배달2 / 맛도 맛있고 배달도 정말 빨리오내요 앞으로 자주 시킬거 같애요!
6772,맛1 / 양2 / 배달2 / 빠르고 맛있게 배달해주셔서 잘먹었습니다
6773,맛2 / 양2 / 배달2 / 오늘도 맛있게 잘먹었습니다번창하십시요~
6775,맛2 / 양2 / 배달2 / 단골인 저는 백신2차맞고 택시타고 오는길에 주문. 오면서 1차때 없던 울렁거림과 두통이란 이상반응이 있어서 리뷰가 평소보다 쫌 늦었네용. 밥 든든히 먹구 약먹구 한숨자고 나아졌네욤. 서비스주신 생선  뭔가영?? 따뜻하게 도착했구 접종하구먹으니 더 맛있구 몸보신되는 느낌ㅋㅋ 사진은 집 형광등이 하나가 고장나서 좀 어두워요ㅜㅜ 바쁘실텐데 매번 답글 달아주시는 사장님 쵝오. 번창하세욤~
6776,맛2 / 양2 / 배달2 / 회가 두툼하니 맛있네요
6777,맛2 / 양2 / 배달2 / 배달도 빨리 오고 음식도 깔끔해서 좋았습니다!
6778,맛2 / 양2 / 배달2 / 배달 빠르고 포장도 꼼꼼해요! 양많고 맛있어요!
6779,맛2 / 양2 / 배달2 / 푸짐해요잘먹었어요ㅋㅋ
6780,맛2 / 양2 / 배달2 / 감사합니다알레르기 피해주셔서
6781,맛2 / 양2 / 배달2 / 배달도 빠르고 초밥이 흐트러짐 없이 꼼꼼히 포장해 주셔서보기도 좋구 맛도 좋아요!! 다음에 또 시켜 먹을께요
6782,"맛2 / 양2 / 배달2 / 배달도 엄청빠르고, 요청사항 신경써주셔서감사합니다!!!야근으로 스트레스받았는데 힐링이에요 :)♡넓은 간장종지가 따로 들어가있어서 먹기에도 편하고 음식도 냄새안나고 밥도 많이 있어서 푸짐하게 맛있습니다.깔끔한 포장과 ,음식 감사해요! 행복하세요~"
6783,맛2 / 양2 / 배달2 / 회도 두껍고 배달도 빠르네요~^^ 잘먹겠습니다
6784,맛2 / 양2 / 배달2 / 첫주문서비스까지 퍼펙트하네요맛있게 잘먹었습니다
6785,"맛2 / 양2 / 배달2 / 왜, 꼭 그런 날들이 있잖아요?‘오늘은 꼭 이 가게에서 이 메뉴를 시켜먹어야지'하는 날오늘이 그런 날이었어요20분만에 받아본 초밥은쉐프님의 자부심만큼 두껍더군요.혹시 내가 돌쇠가 된 건 아닐까?라는 생각이 절로 드는 크기.외간 식당에서 느껴버린 마님..아니 엄마의 마음이랄까? 뭔가를 씹고있긴한가?싶은 부드러운 연어,퐁신퐁신 계란말이 초밥,매력적인 소스의 오징어,훈연의 맛이 느껴지는 소고기와 깔끔하게 입안을 마무리해주는 참치 등...주문접수되는 찰나의 시간조차 기대감이 상승하는 곳잘먹었습니다#식후감"
6786,맛2 / 양2 / 배달2 / 맛잇어요 빨라요 좋아요
6787,맛2 / 양2 / 배달2 / 맛있습니다.그리고 양도 푸짐해요.스시는 양이 모자랄것 같아서 컵라면도 하나 준비했는데 스시만으로 양이 충분했어요.
6788,맛2 / 양2 / 배달2 / 맛있어요~ 요청사항 반영해주셔서 감사합니다
6789,"맛2 / 양2 / 배달2 / 진짜 맛있어요ㅠㅠㅠㅠㅠ 회 완전두껍구 리뷰이벤트로 주신 롤도 넘 맛있어요 자주 시켜먹을게요 배달비도 무료고 자취생한테 넘조아여,,,, ❤❤❤"
6790,맛2 / 양1 / 배달2 / 맛있게 잘먹었어요 다음에도 또시킬거 같아요
6791,맛2 / 양2 / 배달2 / 배고파서 시켰더니 허겁지겁 먹었네요. 서비스 항상 감사해여. 오늘도 잘 먹었습니다~
6792,맛2 / 양2 / 배달2 / 요청사항도 잘 들어주시고 서비스까지 주셨어요ㅜㅜ초밥에 회도 두꺼워서 좋네영
6794,맛2 / 양2 / 배달2 / 회가 두꺼운 편이라서 너무 좋았습니다.리뷰 이벤트로 온 것도 맛있어요.다음에 또 시키겠습니다~~
6795,"맛2 / 양2 / 배달2 / #식후감요즘 배달음식 자주시키게되서 분리수거때마다 플라스틱용기가 많이 나오는데 기후위기인  자연에대한 죄책감이 자꾸쌓여 마음이 무거웠더랬죠ㅜㅜ 한약먹고있어서 금기음식도 여러가지고해서 용기도줄일겸 금기음식들 초생강 락교 콘샐러드 빼주십사 요청드렸죠. 근데! 저번에 이어 이렇게 서비스 챙겨주셔서ㅠㅠ 자주시켜먹다보니 배달료가 부담인데 무료배달이벤트중인데다,사실 저 좀 음식에 까다로운편인데...푸짐하고 맛도 좋고 정갈하고 사장님의 정성도 느껴져요. 곧 백신2차접종인데 오늘 사장님덕분에 잘먹겠습니다. 번창하시옵소서."
6796,맛2 / 양2 / 배달0 / 오늘도 너무 맛있게 잘 먹었습니다~ 서비스로 주신 롤도 감사합니다. 또 주문할게요. 번창하세요~
6797,맛2 / 양2 / 배달2 / 회가 엄청 도톰해서 맛잇어요 배부르네용 ㅎㅎㅎ
6798,맛2 / 양2 / 배달2 / 맛있어요.잘먹었네요.
6799,맛2 / 양2 / 배달2 / 네타가 생각보다 크네요 지금까지중에 제일 컸어요 ㅎㅎ
6800,맛2 / 양2 / 배달2 / 서비스로 회무침을 주시단..! 스시 오랜만에 먹는데 넘 만족했어요! 담에 또 시켜먹을게요오오오!!
6801,맛2 / 양2 / 배달2 / 처음 시켜봤는데 너무 맛있게 잘 먹었어요. 만족스럽고 다음에 또 주문할 생각입니다
6802,맛2 / 양2 / 배달2 / 재주문입니다. 일단배달 빠르구요. 한약먹고있어서 금기음식있는데 서비스주셨는데 금기음식은 안들어갔다구 저기 써주셨어요!! 사진보이시나요? 이런 감동ㅜㅜ 이렇게 감동주시면 리뷰안쓸수가없잖아용사장니임~
6803,맛2 / 양2 / 배달2 / 무료배달이벤트중이어서 시킴. 회두꺼워서좋음. 배달늦어져서 안내문자주셨어요. 재주문함.
6804,맛2 / 양2 / 배달2 / 맛.양.서비스 대만족입니다자꾸 생각나요ㅎ
6805,맛2 / 양2 / 배달2 / 음식 너무 맛있게 잘먹었구 사장님도 정말 친절하시고 번창하세요!^^
6807,맛2 / 양2 / 배달2 / 처음시켜먹는데 맛있어요 간장 담을 용기도있어 너무좋았고 서비스 감사합니디^^
6808,맛2 / 양2 / 배달2 / 대박이에요.. 간장그릇 넣어주는 곳 처음봤어요ㅠㅠ 배려심 최고! 구성에 광어지느러미 넣어주셔서 감사합니다 전부 너무 맛있어요!
6809,맛2 / 양2 / 배달2 / 두툼하니 맛있어요~
6810,"맛2 / 양2 / 배달2 / 솔찍한 리뷰작성해드립니다.새우튀김 롤초밥... 너무 맛있게 잘먹었습니다.새우머리까지 같이넣어져있어서 새우머리도 너무 고소하게 잘먹었구요. 서비스로나온 전어무침도 너무새콤달콤 맛있게 잘먹었구요.  우삼겹초밥? 그것도 맛있게 잘먹었는데 사실 이것보단 롤초밥, 서비스로받은 전어무침너무 맛좋았고 유부초밥1피스도 감사히 잘먹었습니다.총평으로 전체적인 음식의 퀄리티가높고 음식맛도 좋고 깔끔하게 포장하시는거보니 청결도 신경쓰시는것같아 믿고먹을만한것같네요. 다음에 또 뵙겠습니다ㅎㅎ"
6811,맛2 / 양2 / 배달2 / 우와 회가 진짜 큼지막해요! 그리고 오징어?는 첨먹었는데 쫀득쫀득 맛있네용 ㅎㅎ서비스로 주신 회무침도 진짜 맛있어요♡ 잘 먹었습니다🙏
6813,맛2 / 양2 / 배달2 / 리뷰이벤트로 온 회무침 진짜맛나구 메인인 사시미들도톰하고 너무맛잇네요 재주문의사있어요!그리고 배송이미쳣어요 엄청빨리왓네요
6814,맛2 / 양2 / 배달2 / 좀 달달한게 먹고싶어서 장어덮밥까지 먹었습니다.생각보단 많이 안달아서 더 좋았네요.양도 충분했고 맛도 좋았습니다
6815,맛2 / 양2 / 배달2 / 연어조림 서비스까지 잘먹었습니다 ㅎㅎ특히 오징어초밥이 이렇게 맛있는건지 처음알았네요맥주 한 캔이랑 푸짐하게 먹고 주말을 보냅니다!
6816,맛2 / 양2 / 배달2 / 맛있었어요~~~ 초밥도 크고 종류도 다양해서 좋았어요~~
6817,맛2 / 양2 / 배달2 / 넘나 맛있게 잘먹었어용!! 강추
6818,맛2 / 양2 / 배달2 / 회가 두툼한걸 좋아하면 이집에서 시키세요. 맛있습니다. 서비스도 주셔서 감사했어요^^
6819,맛2 / 양2 / 배달2 / A세트에 연어뱃살과 참다랑어 추가했습니다.(아 참다랑어 없는 줄 알고 단품 추가했는데ㅜ 있었네요ㅋ) 요기요로할인쿠폰 때문에 이용했는데 같은 건물이라 직접 가져가도 됐는데 포장엔 등록이 안돼있어서 어쩔 수 없이 기사님이…좀 황당하셨을 듯ㅜㅋㅋㅋ전에 다른앱으로 포장 시켜먹었을 때 신경 많이 써주셔서 혹시 요기도???있나???하고 찾아봤는데 있어서 바로 주문했습니다. A세트에 추가해서 단품 하나씩 먹어보는 중인데 크기가 큼직한게 아주 맛있었고 서비스로 롤도 주셨는데 이것도 완전 굿이었습니다.아주 잘 먹었습니다!😋
6820,맛2 / 양2 / 배달2 / 맛있어요:) !! 회가 엄청 두툼했어용
6821,맛2 / 양2 / 배달2 / 맛나게 잘먹었습니다 서비스도 맛있었어요
6822,맛2 / 양2 / 배달2 / 음식이 정갈하고 깔끔잘먹었습니당
6823,맛2 / 양2 / 배달2 / 익스프레스라 배달이 정말 빨랐고 맛도 있고 서비스도 좋았습니다! 번창하세용 ~~
6825,"맛2 / 양2 / 배달2 / 서비스 회무침도, 세트 초밥도 넘넘 맛있었어요 ㅠㅠ 요청사항 확인도 잘 해주셔서 넘 감동이었습니다! 잘 먹었습니당!"
6826,맛2 / 양2 / 배달0 / 진짜 서비스최고맛도있어요👍👍
6827,맛2 / 양2 / 배달2 / 오픈시간 손꼽아 기다리다 주문했어요리뷰가 좋아서 엄청 기대했는데 회도 두툼하고 밥도 많아서 엄청 배부르더라구요!! 서비스로 주신 초밥3개도 잘 먹었습니다 :)고양이도 자꾸 탐내는 마성의 초밥이에요!
6828,맛2 / 양2 / 배달2 / 처음 주문했는데 회도 두껍고 밥도 많아서 배부르고 맛있게 잘 먹었습니다. 또 주문할게요 번창하세요~~
6829,맛2 / 양2 / 배달2 / 무슨 서비스를 이르케 많이주십니까 담에 또 주문할게요 ㅎ
6830,맛2 / 양2 / 배달2 / 맛있게 잘 먹었네요~생선살도 두툼하고 깔끔해요.👍👍👍
6831,맛2 / 양2 / 배달2 / 오랜만에 초밥이 먹고싶어서 주문했는데 너무 맛있고 배가 든든하네요^^ 리뷰 서비스도 감사히 잘 막었습니다 또 주문할게요^^ 대박나십시요!!
6832,맛2 / 양2 / 배달2 / 연출사진이랑 다른 식당들도 있는데 이 곳은 실물이 훨 나은 음식이네요! 회들도 얇지 않고 두툼하고 비린내 없이 맛있어요! 오랜만에 제대로 된 초밥 먹어서 기분이 너무 좋습니다 진짜로 하나하나 다 맛있었어요! 서비스로 주신 큰 유부도 잘 먹었습니다 오늘 여기 첫 주문인데 다음에도 여기서 주문할게요!
6833,맛0 / 양0 / 배달0 / 돈까스 속은 덜익고 겉은 다타고 샐러드는 삶은건줄 알았음. 신선도 제로!! 배달도 늦고!! 최악을 경험했습니다.
6834,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었습니다.아이들 시켜주고 사진찍으라했는데 깜빡했나봐요..가성비좋고 포장도 이쁘게 해주셔서 받을때부터 기분이 좋아진다는~~~
6835,맛2 / 양2 / 배달2 / 너무맛있었어여 ㅜㅜ 또먹겟숩니다 한잔최고
6837,맛2 / 양2 / 배달2 / 재료도 신선하고 맛있게 잘먹었습니다 리뷰이벤으로 주신것도 감사드려용
6838,맛2 / 양2 / 배달2 / 가성비도 좋고 신선해서 좋습니다
6839,맛2 / 양2 / 배달2 / 잘먹었어요 ~~~~~
6840,맛2 / 양1 / 배달2 / 넘 맛잇게 잘먹었습니다^^담에 또 시킬게요~~~~
6841,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다!!!번창하세요!!
6842,맛2 / 양2 / 배달2 / 언제나 맛있게 먹었습니다
6843,맛2 / 양2 / 배달2 / 채소도 신선하고 넘맛있어요!
6844,맛1 / 양2 / 배달2 / 간장을 안주셔서 당황했지만 잘먹엌ㅅ습ㄴ다
6848,맛2 / 양2 / 배달2 / 맛있게 잘 먹고 있어요!
6849,맛2 / 양2 / 배달2 / 맛있어요 맛있어요 맛있어요
6850,맛0 / 양0 / 배달0 / 무순빼달라고 요청드렸는데.. 왜있죠..?
6851,맛2 / 양2 / 배달2 / 여름쯤에 자주 시켜먹다가 감만에 생각나서 시켜봤습니다이곳이 가성비에 맛도 좋아서 초밥 먹을까하면 초밥에미친남자를 먼저 들어갑니다! 이번에도 역시 맛있네요~ 잘먹었습니다
6852,맛2 / 양2 / 배달2 / 맛있게 먹었습니다~^^ 생새우 맛있어요 ㅎㅎ
6853,맛2 / 양2 / 배달2 / 이번에는 다시 맛있어졌네요^^가끔씩 맛이 변하는거같아 아쉽지만 이번에는 맛있었습니다^^  사진은 못찍었네요 ㅠㅠ
6854,맛0 / 양0 / 배달0 / 회덮밥초장이 안왔어요ㅡㅡ
6855,맛2 / 양2 / 배달2 / 이번에도 맛있게 잘먹었습니다.
6856,맛2 / 양2 / 배달2 / 연어가 진짜 맛있어요! 살살 녹아유₊*̥(* ⁰̷̴͈꒨⁰̷̴͈)‧˚₊*̥  맛나게 잘먹었습니당!
6857,맛2 / 양2 / 배달2 / 항상 맛있고 서비스도 좋습니다~ 사진은 못찍었지만 별점은 듬뿍 드립니다 ㅎ
6859,맛2 / 양2 / 배달2 / 넘 맛있어용!  근데 오늘은 샐러드가안왔어요ㅠㅠ 그래도 항상 맛있게 잘먹고 있습니당😆
