,new_review
11029,맛2 / 양2 / 배달2 / 늘 맛있게 잘먹었어요
11030,맛2 / 양2 / 배달2 / 피자 너무 맛있어요 ㅎㅎ 배달도 짱 빠르고요
11031,"맛2 / 양2 / 배달2 / 맛, 토핑 , 배달 다~ 좋았으나...피자가 밑판하고 붙어서 띠면서 양념 떨어지는거 빼고 좋았어요"
11032,맛2 / 양2 / 배달2 / 배달도빠르고 맛있게 잘먹었어요
11033,맛2 / 양2 / 배달2 / 잘 먹었습니다 1인피자 맛있네요
11034,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 도우가 맛있어요
11035,맛2 / 양2 / 배달2 / 잘먹었습니다~~^^
11036,맛2 / 양2 / 배달2 / 사진을 깜빡하고 먹어버렸네요🥲 오랜만에 피자 먹는데 맛있는 집에서 잘 시킨 거 같아요 굿굿!! 가성비갑 너무 맛있어요 배달도 완전 빨라서 식지 않은 피자를 먹을 수 있었어용 다음에 또 시켜먹을게요~~콜라 서비스 감사합니다 ✌️
11039,맛2 / 양2 / 배달1 / 인생피자!̆̈ 넘 맛있었어요 ㅎᩚ
11040,맛2 / 양2 / 배달2 / 7번가 피자는 초고에요~
11041,맛1 / 양2 / 배달2 / 항상 먹던거 말고 다른 메뉴 시켰는데 요건 소스맛이 세네여~단짠단짠 좋아하시면 굿!
11042,맛1 / 양1 / 배달0 / 피클이 안왔어요 ㅠㅠ
11043,맛2 / 양2 / 배달2 / 맛있네요. 또 주문할게요
11044,맛2 / 양2 / 배달2 / 맛있어요 언제나~~~
11045,맛2 / 양1 / 배달2 / 맛이 진해요. 재료를 아끼지 않고 팍팍 넣어주셔서 맛있게 잘먹었어요.한동안 고르곤졸라에 빠져서 요기서만 주문하다가 스테이크피자시켜봤는데 역시나 굿^^
11046,"맛2 / 양2 / 배달2 / 둘이서 맛있게 먹었어요!! 최고!!!패밀리 세트, 2~3인 가족이 먹을 정도의 양입니다!오랜만에 7번가 먹는데 맛있어서 다음에 또 주문하려구용"
11047,맛1 / 양1 / 배달1 / 맛이있어요 아주!!!
11048,맛2 / 양2 / 배달2 / 2조각씩 다른토핑으로 구성되어 있어요총 4가지맛. 맛있어요
11049,맛2 / 양2 / 배달2 / 맛있어요좋아좋아요좋아요
11050,맛2 / 양1 / 배달2 / 고르곤졸라 많이 먹어 봤지만 정말 맛있어요. 특유의 치즈맛과 씬바사삭 도우는 정말 최고.
11051,맛2 / 양2 / 배달2 / 7번가는 진리 입니다.
11052,맛2 / 양2 / 배달2 / 리뷰로 보내주신 스파게티도 피자도 너무 맛잇엇어요!!
11053,맛2 / 양2 / 배달2 / 느끼한게 세상에서 제일 좋은전 크림파스타를 먹고 온세상 황홀함을 다 느꼈습니다.....
11054,맛2 / 양1 / 배달2 / 씬바사삭 도우바꿨는데 진짜 맛있어서 또 주문해요.
11055,맛2 / 양2 / 배달2 / 맛있네용 배달두 빠르고
11056,맛2 / 양2 / 배달2 / 리뷰가 늦었네요! 월요일에 생일이라 그동안 다이어트한다고 참아왔던 피자를 시켰었어요 정말 맛있게 먹었고 다음에 또 시킬게요!
11057,맛0 / 양0 / 배달1 / 피자에 조미료 맛이 뭉쳐있고 도우가 너무 얇아서 젓가락으로 주워서 먹었음.피자는 들고 먹어야되는데  실망
11058,맛2 / 양2 / 배달2 / 맛있어요요ㅛㅛㅛㅛ!!
11059,맛2 / 양2 / 배달2 / 다양하게 맛볼수있어서 좋았어요
11060,맛2 / 양2 / 배달2 / 너뮤맛있어요~~~~~
11062,맛2 / 양2 / 배달2 / 맛일게잘먹엇습니당ㅇ
11063,"맛2 / 양2 / 배달2 / 요기요로는 잘 안 시켜먹다보니까 제가 리뷰이벤트 공간을 못 찾는 줄 알고, 요청사항에 리뷰이벤트 여쭤봤는데 그냥 없다고 해주셔도 되는데 콜라 하나 서비스 보내주셨더라구요 포스트잇을 늦게 확인했습니다 7번가피자는 처음 먹어보는데 너무 맛있게 잘 먹었습니다!"
11065,맛2 / 양2 / 배달2 / 맛있게 먹느라 사진 못찍었어요최고 맛있고요완전 친절하세요사업 번창 하세요
11066,맛2 / 양2 / 배달2 / 잘먹었습니다 1인분피자생각보다맛나요
11067,맛2 / 양2 / 배달2 / 맛있어요 다음에 또시켜먹을게요
11068,맛1 / 양2 / 배달2 / 👍👍👍👍👍👍👍👍👍👍👍
11069,맛2 / 양2 / 배달2 / 피자가 식어도 맛있어요!
11070,맛2 / 양2 / 배달2 / 맛있어요 만족스러운 콤비네이션 피자입니다 추천합니다
11071,맛2 / 양2 / 배달2 / 배달도 빠르고 구성도 좋구 맛나내요
11072,맛2 / 양2 / 배달0 / 이전 리뷰작성시 사이드 준다고 적혀있고 피자에도 붙여놓고선 안보네주시네요. 피자자체는 맛있는데 할인받는 포장이면 몰라도 배달시켜먹을 이유는 없는듯
11073,맛2 / 양2 / 배달0 / 사장님도 친절하시고 설명도 잘해주셨지만 배달이 빵점짜리였네요...날이 춥지도 않은데 포장비닐에서 물이 뚝뚝 흘러내리는걸보면 배달하시는분이 엄청 늦게 가져다준게 느껴집니다...피자 바닥에 있는종이까지 다 젖었고 식을대로식은 피자네요..배달에 신경좀 써주셔야겠어요 ㅜㅜ배달은 진짜 1점도 아깝네요...
11074,맛2 / 양0 / 배달2 / 아니 저번부터 리뷰 이벤트 상품 안주는 건지 모르겠네요
11075,맛0 / 양0 / 배달0 / 안왔어.. 사바럼들아
11077,맛2 / 양2 / 배달2 / 오~~ 비슷한 가격대에서 피자가 제일 커요 요청사항도 잘 들어주시고 너무 맛있게 먹었습니다 약간 타서 와서 아쉬웠지만 또 주문할게요~
11078,맛2 / 양2 / 배달2 / 피자 너무맛있게먹었어요
11080,맛2 / 양2 / 배달2 / 배달도 엄청 빠르고 맛잇었어요!! 감사합니다
11081,맛2 / 양2 / 배달2 / 저녁으로 피자가 먹고 싶어서 주문했습니다양도 많고 아주 맛있게 잘 먹었습니다
11082,맛2 / 양2 / 배달2 / 씬피자오랜만에 먹네요 개마싯슴
11083,맛2 / 양2 / 배달2 / 오 끝에 치즈링 아닌 고구마로 해봤는데식으면 더 맛있는게 신기햐네요~ 바삭하면서도 달콤고소한 고규마ㅎㅎ박스도 맘에 들어요~ 과대포장 같은 것 보다요ㅎ빵류만 먹으면 체기가 있는데 속도 편했어요또 재주문할게요~😃
11085,맛2 / 양2 / 배달2 / 자주 시켜먹는 곳인데 1인매뉴가 나와서 시켜봤더니 만족스럽네요 씬도우일 줄 몰랐는데 맛있어요 ㅎㅎ
11087,맛2 / 양1 / 배달1 / 잘먹었읍니다.
11088,맛2 / 양2 / 배달2 / 예상 배달 시간보다 일찍왔어요!! 진짜 맛있게 잘 먹었습니다!! 피자 생각날때 또 먹을거에요! 단골예약!~
11089,맛2 / 양2 / 배달2 / 맛나요. 제로콜라가 음료 옵션에 있는것도 좋네요. 잘먹었습니다.
11090,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었어요.
11091,맛2 / 양2 / 배달2 / 사이드 하나하나 퀄리티가 높고 피자도우도 바삭거려서 너무 맛있게먹었습니다
11092,맛2 / 양2 / 배달2 / 항상 맛있게 잘 먹고 있습니다~ 사비스도 챙겨주셔서 정말 감사드리구요...그런데 거의 매번 배달받고나면 저렇게 피자가 삐뚤어져있어요..ㅜㅜ 뱃속에 들어가면 다 똑같은건 맞는데...기분상...
11093,맛2 / 양2 / 배달2 / 단골집 이에요 맛있어요
11094,맛2 / 양2 / 배달2 / 맛있어요.  강추강추. 많이 파세요
11095,맛2 / 양2 / 배달2 / 굿엄청 맛있어요👍👍
11096,맛2 / 양2 / 배달2 / 넘넘 맛있게 잘먹엇어요! 레귤러인데도 생각보다 양도 많구 좋네요!! 오꼬노미야끼 좋아해서 그맛 비슷하단 후기보고 시켰는데 증말루 서양식 오꼬노미야끼 맛이었어요ㅋㅋㅋ 맛있게 잘 먹었습니다!!🥰
11097,맛2 / 양2 / 배달2 / 배달이 엄청 빠르네요...맛있게 잘 먹었습니다.
11098,맛2 / 양2 / 배달2 / 콤비네이션에 올리브가 많아서 좋아요! 맛있습니다배달도 빠르게 잘 해주셨어요 감사해요~
11099,맛2 / 양2 / 배달2 / 항상 맛있게 잘 먹고 있습니다.
11100,맛2 / 양2 / 배달2 / 항상 7번가에서만 시켜 먹어요~
11101,맛2 / 양2 / 배달2 / 리코타크러스트 존맛 리뷰서비스도 짱
11102,맛2 / 양2 / 배달2 / 맛있고 배달 빨라요~~
11104,맛2 / 양2 / 배달2 / 가격도 괜찮고 서비스도 주시고 좋아요~
11105,맛2 / 양2 / 배달2 / 파인애플 피자 반쪽에만 넣어 달라고 요청 드렸는데 주문 사항 꼼꼼하게 잘 챙겨 주셔서 감사해요!! 덕분에 너무 맛있게 먹었습니다 ^_^!! 스파게티는 처음 먹어 봤는데 이것도 맛있었어요
11106,맛2 / 양2 / 배달2 / 진심으로정말 오랜만에 맛있는 피자를 먹어본 거 같네요배고픈 상황도 아니었고 그냥 저녁으로 시킨 거였는데진짜 맛있었어요개빨리 먹어서 사진은 없습니다
11107,맛2 / 양2 / 배달2 / 까르보나라가 조금 싱거웠지만 맛있어요!
11108,맛2 / 양2 / 배달2 / 사진을 못찍었네요~항상 맛있게  잘 먹고있습니다~
11109,맛1 / 양2 / 배달2 / 따끈하게 맛있게 잘 먹었습니다
11110,맛2 / 양2 / 배달2 / 7번가피자 할인도 자주하고 서비스도 푸짐해서 좋아요 피자 맛있어요
11111,맛2 / 양2 / 배달2 / 포테이토 맛있게  잘먹었어요
11112,맛2 / 양2 / 배달2 / 배달 완전 빠름!피자 가성비 쵝오!
11113,맛2 / 양2 / 배달2 / 배달도 빠르고 정말 강추
11115,맛2 / 양2 / 배달2 / 세상에서 제일 맛있는 피자예요
11116,맛2 / 양2 / 배달2 / 보내주신 찹쌀 치즈볼 맛나네요^^ 아이가 잘 먹어서 좋았습니다. 대박나세요
11117,맛2 / 양2 / 배달2 / 배달빠르고 맛도있어요!
11118,맛2 / 양2 / 배달2 / 역쉬 7번가피자 대표피자 맛있어요
11119,맛2 / 양2 / 배달2 / 항상 7번가 피자만 먹어요~신경써 주실때는 완벽한데...가끔 신경안쓰시고 요구사항을그냥 냠냠 하실때에는 승질납니다.
11120,맛2 / 양2 / 배달2 / 배달이 빠르고 맛있습니다
11121,맛2 / 양2 / 배달2 / 콘길리에 파스타 맛나요!달달하면서 닭안심살이 들어있어요. 식어도 많이 불지않고 맛있어요.
11122,맛2 / 양2 / 배달2 / 배달시간보다 빨리왔고 피자도 맛있게 먹었어요!다음번에 또 시킬께요!
11123,맛2 / 양2 / 배달2 / 맛있네요 굿굿~~~
11124,맛2 / 양2 / 배달2 / 토핑이 두꺼워서 맛있습니다~
11125,맛2 / 양2 / 배달2 / 너무 맛있어요 최고
11126,"맛2 / 양2 / 배달2 / 맛있게 잘먹었어요 ,,"
11127,맛2 / 양2 / 배달2 / 양은많은데 엄청 간이 쎄서 짰ㅇㅓ요
11128,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요!!
11129,맛2 / 양2 / 배달1 / 맛이야 항상 먹는거라 최상인데...배달이 이번엔 좀 서두르신듯....옆쪽으로 쏠려 버렸어요!
11130,맛2 / 양2 / 배달2 / 샘스테이크는 진리에요~! 뭐 말이 필요 없습니다~! 어린딸하고 연세드신 어머니까지 입맛에 찰떡! 항상 이 맛 변치않게 해주세요🥰
11131,맛2 / 양2 / 배달2 / 너무 너무 맛있어요 👍 7번가에서 처음 먹은 피자가 스페셜피자인데 맛있으니까 스페셜피자만 먹게 되네요 다음에는 다른 피자도 먹어보려구요
11133,맛2 / 양2 / 배달2 / 거리가 꽤 있는데 배달이 빨라 따뜻하게 먹었어요
11134,맛2 / 양2 / 배달2 / 맛이 다채로워서 좋아요~~
11135,맛2 / 양2 / 배달2 / 배달 빠르고 맛있게 먹었습니다.
11136,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요! 도우가 얇아서 그런지 먹기 쉽고 소화도 잘돼서 속이 편한했어요. 갈릭소스나 피자 위에 올라가는 소스가 정말 맛있네요
11137,맛2 / 양2 / 배달2 / 항상 잘 먹고 있습니다. 브렌드 피자 중엔 7번가가 가장 토핑이 좋네요.또 시켜먹겠습니다!서비스 감사드려요!
11138,맛2 / 양2 / 배달2 / 씬피자로  토핑도 좋고 간도 딱맞고 너무 맛있네요~😋#식후감
11139,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다.피자는 7번가!
11140,맛2 / 양2 / 배달2 / 맛있어여~~~~~~~
11141,맛2 / 양2 / 배달2 / 월! 월월! 월월월! 월! 월월! 크르르르으 멍! 멍멍! 멍멍! 왕! 왕왕! 왕! 왕! 왈! 왈왈왈! 컹! 컹컹! 멍! 컹컹! 멍! 멍멍! 월! 월! 월
11142,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 올리브 너무 좋아요.
11145,맛2 / 양2 / 배달2 / 맛있었어요! 다소 식었지만 ㅠ 데워서 먹었어요 그래도 맛은 있었어요!
11147,맛2 / 양2 / 배달2 / 배달이 빠르고 맛있다!
11148,맛1 / 양2 / 배달1 / 배달이 느린건진 모르겠지만 다 식어서 와서 이번에 맛 평가를 하긴 힘들거 같아요 조각을 때려하면 다른조각 치즈가 같이 뜯겨 나올정도라 다음에 한번 더 먹어보고 평가하겠습니다
11149,맛2 / 양2 / 배달2 / 첫주문인데 맛있었습니다. 배달도 빠르고 좋았어요.
11150,맛2 / 양2 / 배달2 / 아주맛이있게잘먹엏엉요 다음에또먹을게요
11151,맛2 / 양2 / 배달2 / 피자 처음시켜봤는데 완전 맛있어요!! 치즈 대박이네여!!!
11152,맛2 / 양2 / 배달2 / 맛있었어요!!단지.... 날씨가 추워서 그런가.. 회사에서 시켰는데 차갑게 식어서온게 좀 아쉽 ㅠㅜ
11153,맛2 / 양2 / 배달2 / 맛있어요 배달도 빠르고요 ㅎㅎㅎ 추천합니다.
11154,맛2 / 양2 / 배달2 / 잘 먹었습니다~!!ㅎㅎ
11155,맛2 / 양2 / 배달2 / 리뷰가 다른게와서 어쩔수없었지만맛있게잘먹었습니다!
11156,맛2 / 양2 / 배달2 / 짱 맛있어요~! 꿀도 넉넉하고 좋네요
11157,맛1 / 양1 / 배달1 / 서비스까지 맛있게 잘 먹었습니다~~
11158,맛1 / 양1 / 배달2 / 한정판매라 주문 해봤습니다~ 솔직히 굳이 한정판매면 안시켜먹을거 같아요 ㅎㅎ... 맛은 괜찮은데 값어치로 비교하자면 당연한거일수도 있는데 랍스터가 많이 퍽퍽하네요 ㅠㅠ 피자는 역시 맛있구요!
11160,맛2 / 양2 / 배달2 / 피자는 7번가죠ㅋ맛있어서 늘 여기서만 시켜 먹어요~강추합니다~ 이번엔 고르곤졸라 먹어봤는데 맛있네용ㅋ감자도 맛있고 크림 파스타도 맛있어요~굿굿
11161,맛2 / 양2 / 배달2 / 맛있게먹었습니당!!
11162,맛2 / 양2 / 배달2 / 너무든든하게먹었어요~~진짜맛집!!
11163,맛2 / 양2 / 배달2 / 항상 맛있게 먹고 있습니다. 국내 프렌차이즈 피자중에 가장 제 입맛에 맞는것 같아요. 소비스 텐더도 맛납니다 ㅎㅎ 앞으로 더 다양한 피자가 나오면 좋겠어요!
11164,맛2 / 양2 / 배달2 / 맛있네요 도우가 쫄깃~
11165,맛2 / 양2 / 배달2 / 맛잇어요 식어도 바삭하네요
11166,맛2 / 양2 / 배달2 / 정말 맛있습니다. 추운날 빠르게 배달하신 기사님도 감사합니다.
11167,맛1 / 양2 / 배달1 / 배달수령 후 피자가 좀 식었지만 맛은 무난했고 양이 넉넉했습니다.
11168,맛2 / 양2 / 배달2 / 맛있고 좋아요 담에 또 먹을게요 ❤️❤️
11169,맛2 / 양2 / 배달2 / 너무급하게먹어서 사진은 못찍었습니다!정말 맛있게 잘먹었습니다! 다음에 또시켜먹을게요!!
11170,맛2 / 양2 / 배달2 / 발산역 근처에 회사 다닐때 많이 주문해서먹어 봤는데요~~^^역쉬나~~~ 7번가피자는 갓성비에최애맛~~~홍대 피자도 맛있지만늘 마음가는 고르곤졸라피자!! 🍕
11172,"맛2 / 양1 / 배달2 / 맛있는데,, 두께가 생각보다 얇아요다음에는 치즈링추가해서 먹을려구요"
11174,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 ★★★★★★
11176,맛2 / 양2 / 배달2 / 배달도 빠르고 너무너무 맛있어요!이제 피자는  여기로 정착할게요!
11177,맛2 / 양2 / 배달2 / 넘나맛잇어요 또주문할게용
11178,맛2 / 양2 / 배달2 / 할인 받고 피자맛있게 잘먹었습니다
11179,맛2 / 양2 / 배달2 / 처음 시켜 봤는데 너무 맛있었어요 배달도 빠른 편인 것 같습니다 ʚ̴̶̷̆ ̯ʚ̴̶̷̆♥
11180,맛2 / 양2 / 배달2 / 최고입니다!! 존맛탱!!
11181,맛2 / 양2 / 배달2 / 항상 잘먹고있습니다~남은  피자는 냉동실에 나눠  놓고 돌려먹어도 맛있어요~빵이  쫀득쫀득  해서   돌려먹어도 그대로예요~^^
11182,맛2 / 양2 / 배달2 / 맛있어요 칠번가피자 처음 먹었는데 추천합니다
11183,맛2 / 양2 / 배달2 / 치즈도 많고 따뜻하게 와서 맛있게 먹었어요.
11184,"맛2 / 양2 / 배달2 / 7번가 스페셜이 제일 맛있어요바샤삭으로 주문하는데, 다음에는 일반 도우로도 먹어보고싶네요"
11185,맛2 / 양2 / 배달2 / 배달이 빨랐고 매우 맛있게 먹었어요
11186,맛2 / 양2 / 배달2 / 배달도 20분만에 오고 요청사항도 잘 들어주셔서 좋았습니다 7번가는 도우부터 맛있어서 더 맛있는것 같습니다 다음엔 벨노크X 배달요청까지 확인해주시면 좋겠습니다~
11187,맛2 / 양2 / 배달2 / 배달도 완전 빠르고 정말 맛있게 잘먹었습니다
11188,"맛2 / 양2 / 배달2 / 배달도 빠르고, 맛있었습니다. 자주 시켜먹을것 같아요"
11189,맛2 / 양2 / 배달2 / 와우 토핑도 실하고 배달도 예상 시간보다 빨리 왔어요!피자 완전 맛있어요!!!
11190,맛2 / 양2 / 배달2 / 날이워낙추워서 조금 식긴했어도 맛있네요
11191,맛2 / 양2 / 배달2 / 배달도 빨리오고 너무 맛잇어용~
11192,맛2 / 양2 / 배달2 / 항상 맛있게 먹는데...고객  요청사항을 좀더 신경써 주셨음해요.달리 요청 드리는 부분이 아니잖아요!필요하고 요청드리라고 적어놨는데...그걸 건너띠고 무시해 버리면...그동안 믿고 먹었던 단골은 조그만한 실수에 떠나가기 갑니다.아무리 바쁘고 정신이 없을지언정 고객 요구사항과  약속된 시간 맛있은 음식은주문하는 고객의 권리라 생각합니다.
11194,맛2 / 양1 / 배달2 / 요기요에서 처음 해봤어요빠르고 편리하네요..60대임ㅋㅋ
11195,"맛2 / 양2 / 배달2 / 맛도,배달도 만족스러웠어요^^"
11196,맛2 / 양1 / 배달2 / 맛있습니다111111
11197,맛2 / 양2 / 배달1 / 처음 먹어보는 홍대피자  4가지 맛을 볼수 있어서 좋았어요.
11200,맛2 / 양2 / 배달2 / goooddddgggooddddd
11201,맛2 / 양2 / 배달1 / 맛있는데 포크 요청드렸는데 없었고요커팅울 덜하셨는지 전혀 조각으로 나뉘지 않았어요고구마가 안올라간조각도 있고 두스쿱 올라간 조각도 있고… 너무 대충 만드셨어요배달비 냈는데 이렇게 무성의하게 피자 다 쏠려서 받으니까 어이없네요
11202,맛2 / 양2 / 배달2 / 씬피자로했는데 얇고 맛있었어요
11203,맛2 / 양2 / 배달2 / 맛있어요!!다음에도시켜먹을께요~~
11204,맛2 / 양2 / 배달2 / 맛있었어요~~ 잘먹었습니다 사장님
11206,맛2 / 양1 / 배달1 / 잘먹었습니다.
11207,맛2 / 양2 / 배달2 / 배달빠르고 피자맛있게 먹었습니다 50분도착예정 배달16분도착
11208,맛2 / 양2 / 배달2 / 배달 진짜 빠르고 맛있게 잘먹었어요!!
11210,맛2 / 양2 / 배달2 / 매번 잘 먹고 있습니다.최근들어 재료의 양이 예전같지 않은 느낌이 드네요.토핑이 좀 줄어든것 같은데 제 느낌이겠지요...그래도 다른 프렌차이즈보단 제 입맛엔 맞아서 좋아요파파존스 초기 슈퍼파파스 정도 토핑이 되면 좋겠는데....점차 K 피자가 되어가는 느낌이라 아쉽습니다...
11211,맛1 / 양0 / 배달2 / 할인된  가격이라 그런가  홍대피자맛이 달라졌어요.  기분탓인지는 모르겠지만 암튼 번창하세요
11213,맛2 / 양2 / 배달2 / 크다...!! 맛있다...!! 이거면 됐지이 가격에 엄청나다!!
11214,맛1 / 양1 / 배달1 / 배달두빠르구요맛잇게잘막엇어요
11215,맛2 / 양2 / 배달2 / 배달도 너무 신속하게 와주셔서 따뜻하고 맛있게 먹었어요!! 많이 못먹는 둘인데 네가지 맛이라 안질리게 처음으로 피자 한 판 클리어 했습니다! 사진은 맛있게 먹느라 못찍었네요ㅜㅜ!! 강추에요!!
11216,맛2 / 양2 / 배달2 / 피자 중에 최고 입니다. 7번가 강추해요!
11217,맛1 / 양2 / 배달2 / 맛있네요 도우가 깔끔하네요
11218,맛2 / 양1 / 배달2 / 일욜이라 바쁘셔서그런지 살짝식긴했지만 아들이 맛있다네요  7번가첨시켜봤는데 7번가 스페셜 완죤맛있습니다 담엔  딴 메뉴 도전해보겠습니다 참  바쁘셔서 그런지 피클은빼먹으셨네요~^^
11219,맛2 / 양2 / 배달2 / 맛있어요 한번에 여러가지 맛을 볼수있어서 좋았어요
11220,맛2 / 양2 / 배달2 / 피클이 없어서 죄송하다는  사장님의 전화를받고 그냥 피자만 보내주세요라고 말씀을 드렸는데...할라피뇨를 대처해서 보내주셨네요~사장님의 쎈스가 돋보이네요~사장님 덕분에 피자 맛있게 먹고 즐거운 크리스마스 보냅니다.앞으로도 맛있는 피자 부탁드릴께요~메리크리스 마스~
11221,맛0 / 양0 / 배달1 / 피자맛은 괜찮은편이엇으나 가격대비해서 구성물이 너무 부실하다고 생각합니다 삼만원에 음료나 피클 핫소스 어느것 하나 포함안되는건 이해ㅇ아기 어렵네요
11222,맛2 / 양2 / 배달2 / 배달도 빠르고 양도 많고 맛있어요! 다시 주문할게요~
11223,맛2 / 양2 / 배달2 / 피자 중에 최고입니다. 7번가피자 강추합니다.
11224,맛2 / 양2 / 배달2 / 아 맛있다~옛날에 먹던 피자맛이 나서 넘 좋아요~피자 원래 딱 한조각만 먹는데 두조각 순삭 했네요~담에 또 7번가 시킬게요~
11225,맛2 / 양2 / 배달2 / 양많고 맛있습니다 ㅎㅎㅎㅎㅎ
11227,맛2 / 양2 / 배달2 / 포장부터 깔끔하니깐 받았을 때부터 기분이 좋네요맛있게 잘 먹었습니다
11229,맛2 / 양2 / 배달2 / 맛있고 양도 엄청 많아요!!다음에 또 주문할께요
11230,맛2 / 양2 / 배달2 / 빵이 무척 부드럽네요~ 빵이 살살 녹아서 모두 먹기 정말 좋아요. 피자의 뾰족한 부분은 살짝 매콤하게 들어가면서 단호박으로 들어갈수록 담백하고 달아서 피자 한조각에 많은 맛을 느낄 수 있어 혀가 만족스러워해요~. 피자도 무척 커서 좋습니다. 흐흐흐흐흐. 인기메뉴는 역시 괜히 인기메뉴가 아니네요.
11231,맛2 / 양2 / 배달2 / 오랜만에  7번가피자의 박스를 주문했어요박스모양이 예전이랑 달라졌는대 좋은거같아요맛있게 잘먹었습니다~
11232,맛2 / 양2 / 배달2 / 배달 빠르고 푸짐하고 맛있어요. 강추합니다.
11233,맛2 / 양2 / 배달1 / 맛있어요!! 피자 도우가 진짜 폭신해서 좋았습니다
11234,맛2 / 양0 / 배달2 / 맛나게  자알 먹었어요. 번창하세요
11235,맛2 / 양2 / 배달2 / 7번가 피자 7일에 2번은 먹어요. 강추합니다.
11237,맛2 / 양1 / 배달1 / 양도 많고 피자가 너무  맛있어요 잘먹어요
11239,맛2 / 양2 / 배달2 / 리뷰가 늦었네여 맛있게 잘 먹었습니다 양도 많고 도우가 깔끔하니 맛있네여 추천합니다👍👍
11240,맛2 / 양2 / 배달2 / 푸짐하고 맛있어요. 강력 추천해요!
11241,맛2 / 양2 / 배달2 / 얼마전에 먹고 맛있어서 또 시켰어요 도우가 얇고 페퍼로니가 너무 맛있어요굿굿~~♡
11242,맛2 / 양2 / 배달2 / 할인에 쿠폰으로 저렴하게 구매했는데 맛은 엄청 맛있다기  보단 기본에 충실한 맛이네요.레귤러 사이즈인데도 라지 사이즈에 버금갈 정도로 커서 좋습니다
11244,맛2 / 양2 / 배달2 / 아주아주 맛있어요 굿
11247,맛2 / 양2 / 배달2 / 구로구 에서 젤루 맛나는 피자집!
11248,맛2 / 양2 / 배달2 / 배달이 빠르고 맛있게 잘먹었어요~
11249,맛0 / 양1 / 배달1 / 아몬드토핑올라간 피자처음보네요 토핑이 어떤게들어가는지 주문정보에다적혀있었다면 절대안시켰을텐데...아몬드다골라내고먹었습니다
11250,맛2 / 양2 / 배달2 / 보자마자 눈 뒤집혀서 사진 못 찍고 먹음. 짱 맛있어요
11251,맛2 / 양2 / 배달2 / 배달 빠르고 푸짐하고 맛있어요. 7번가피자 최고입니다.
11252,맛2 / 양2 / 배달2 / 배달 빠르고 푸짐하고 맛있고 건강에 좋은 피자 감사합니다!!!
11253,맛2 / 양2 / 배달2 / 맛있어요.고구마추천합니다
11254,맛2 / 양2 / 배달2 / 이번엔 바쁘셨는지 리뷰이벤트 부탁드린건 안와서 아쉬웠습니다ㅠㅠ 7번가는 도우가 쫄깃해서 더 맛있는것 같습니다 퍽퍽할줄 알았던 고구마까지 쫄깃해서 좋았습니다 너무 배고파서 사진 찍는것도 잊었는데 먹다가 생각났네요.. 요청사항 잘 들어주신것도 감사합니다
11255,맛2 / 양2 / 배달2 / 빵이 얇고 맛있어요~~또 시킬께요^^
11256,맛2 / 양2 / 배달2 / 배달 빠르고 푸짐하고 맛있어요. 7번가 피자는 쌀도우라 식후 속이 편해요. 강추 합니다 !!!
11257,맛2 / 양2 / 배달2 / 맛있어요정말로 새우가튼실함
11258,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 ^^!
11259,맛2 / 양2 / 배달2 / 잘먹었어요 리뷰 치즈볼도 감사합니다
11260,맛2 / 양2 / 배달2 / 도우가 맛있습니다가격도 비싸지 않고 깔끔하네요잘 먹었습니다
11261,맛2 / 양2 / 배달2 / 리뷰이벤트로 주신 핫윙 맛있게 먹었어요.피자도 맛있어서 자주시켜 먹을게요~
11262,맛2 / 양2 / 배달2 / 파인애플이랑 조화가좋네요 깔끔하게 잘먹었습니다. 배달 50분찍혔는데 15분만에왔어요 대박
11263,맛2 / 양2 / 배달2 / 배달 빠르고 푸짐하고 맛있어요. 쌀도우 피자라 강추합니다.
11264,맛2 / 양2 / 배달2 / 잘먹었습니다! 번창하세요^^ 서비스 최고!
11265,맛2 / 양2 / 배달2 / 믿고먹는 7번가피자  맛있오용^_^ 💖💜
11266,맛2 / 양2 / 배달2 / 아쥬 맛있습니다 귣
11267,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요ㅎㅎ
11268,"맛2 / 양2 / 배달2 / 2년 전에 10번 넘게 리뷰이벤트 남긴다고 해도 안주길래 짜증나서 리뷰 이벤트 참여 안하다가오늘 한번 참여 한다고 해봤는데, 여전히 리뷰 이벤트는 사장님의 오마카세인가요.이렇게 기분 나쁠까바 참여 안했는데, 앞으로는 그냥 참여 안해야겠어요"
11269,맛2 / 양2 / 배달2 / 배달 빠르고 맛있고 푸짐해요. 쌀도우 피자라 속이 편해요
11270,맛2 / 양2 / 배달2 / 배달도빠르고 잘먹었습니다
11271,맛2 / 양2 / 배달2 / 맛있어용~~~~~~~~!!
